Year,Id,NGL,Pt,DCO,DBO5,MES,site_name,SIRET_code,discharge_environment,lat_site,long_site,code_epsg,code_ape,libelle_ape,code_eprtr,libelle_eprtr
2018,0005516926,89800,NA,NA,NA,NA,RENNES METROPOLE,24350013900262,water (indirect),348226.56,6788019110000,2154,3700Z,Collecte et traitement des eaux usées,NA,NA
2018,0005517250,NA,NA,376000,202000,NA,STALAVEN SA,45280710000030,water (indirect),283047,6835207000000,2154,1085Z,Fabrication de plats préparés,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2018,0005518409,NA,16400,2080000,1080000,NA,GROUPE SODIAAL B,84283268500015,water (indirect),215084,6817473000000,2154,1051D,Fabrication d'autres produits laitiers,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005518519,NA,8330,445000,237000,NA,Eurosérum,40086927700139,water (indirect),164131.14,2379906090000,27572,1051D,Fabrication d'autres produits laitiers,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005600027,NA,NA,470000,178000,NA,COSMETIQUE ACTIVE PRODUCTION,97562067500010,water (indirect),731800,6562053000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2018,0005600197,NA,NA,175000,90700,NA,TANNERIES DU PUY SAS,53394752900012,water (indirect),771739,6440151000000,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",NA,NA
2018,0005600467,NA,NA,186000,45400,NA,Société des Eaux de VOLVIC,39578005900014,water (indirect),704865,6531961000000,2154,1107A,Industrie des eaux de table,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0005601349,NA,NA,330000,169000,NA,CANDIA Gerzat,35201495500368,water (indirect),710077,6523199000000,2154,1051B,Fabrication de beurre,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005601360,NA,NA,201000,79600,NA,Société Laitière des Volcans d'Auvergne,49871298300010,water (indirect),701512,6511628000000,2154,1051A,Fabrication de lait liquide et de produits frais,NA,NA
2018,0005601473,NA,NA,185000,89200,NA,COVIAL SA,40537690600054,water (indirect),654963,6422441000000,2154,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2018,0005601646,NA,15400,NA,NA,NA,VALTOM,25630267000037,water (indirect),677704,6536073000000,2154,3821Z,Traitement et élimination des déchets non dangereux,5.(d),"Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes"
2018,0005701149,NA,NA,176000,NA,NA,TARKETT France,41008164000014,water (indirect),838300,6957909000000,2154,2223Z,Fabrication d'éléments en matières plastiques pour la construction,9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an"
2018,0005701344,NA,15400,789000,394000,NA,ENTREMONT SODIAAL,32552045000199,water (indirect),875245,6755862000000,2154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005701609,NA,NA,1000000,NA,NA,SAS GIVAUDAN France,56206305700144,water (indirect),784365,6916895000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes"
2018,0005701684,NA,10500,465000,167000,NA,ECOLAB PRODUCTION FRANCE,38174333500048,water (indirect),798303,6875157000000,2154,2041Z,"Fabrication de savons, détergents et produits d'entretien",9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an"
2018,0005702106,NA,NA,180000,NA,NA,FRANCE TEINTURE (ex. T.D.C.),47939242500019,water (indirect),780740,6798761000000,2154,1330Z,Ennoblissement textile,9.(a),"Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour"
2018,0005702108,NA,NA,255000,44700,NA,LACOSTE OPERATIONS,56288046800243,water (indirect),777631,6797817000000,2154,1330Z,Ennoblissement textile,9.(a),"Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour"
2018,0005702196,NA,NA,167000,62300,NA,AT FRANCE,34883247800013,water (indirect),780177,6802275000000,2154,1013A,Préparation industrielle de produits à base de viande,NA,NA
2018,0005702203,NA,NA,415000,210000,NA,BIGARD Vitry abattoir,77622146700140,water (indirect),765815,2416253,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2018,0005703027,NA,NA,NA,51400,NA,CEMOI,56288017900030,water (indirect),780348,6801990000000,2154,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",NA,NA
2018,0005800410,NA,NA,231000,101000,NA,RENAULT S.N.C.,41020652800029,water (indirect),557883,6915034000000,2154,2910Z,Construction de véhicules automobiles,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
2018,0005800611,NA,NA,449000,168000,NA,NOVANDIE,31460305100199,water (indirect),558189,6932583000000,2154,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005800763,NA,NA,NA,52200,NA,BARRY CALLEBAUT FRANCE,31728655700028,water (indirect),566384,6905093000000,2154,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0005801350,NA,NA,NA,51900,NA,MAJ (ELIS NORMANDIE),77573383500125,water (indirect),563632,6928068000000,2154,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2018,0005801573,NA,5320,736000,375000,NA,MALTERIES SOUFFLET,56288019500028,water (indirect),555578,6924869000000,2154,1106Z,Fabrication de malt,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2018,0005801870,NA,NA,NA,47500,NA,Hôpital Jacques Monod,26760171400012,water (indirect),444711,2507548,27572,8610Z,Activités hospitalières,NA,NA
2018,0005802648,126000,NA,2400000,1700000,NA,BASF Agri-Production SAS,34397909200032,water (indirect),555114,6914135000000,2154,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,4.(d),Installations chimiques destinées à la fabrication industrielle de produits phytosanitaires et de biocides
2018,0005900821,NA,12900,228000,120000,NA,FROMAGERIES BEL PRODUCTION FRANCE (FBPF),54208806700013,water (indirect),888546,6668882000000,2154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005900888,NA,NA,NA,53000,NA,FROMAGERIES BEL PRODUCTION FRANCE,49337159500106,water (indirect),894706,6622082000000,2154,1051C,Fabrication de fromage,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2018,0005900890,NA,NA,264000,166000,NA,SOCIETE FROMAGERE DE LONS LE SAUNIER,39937866000019,water (indirect),896153,6622355000000,2154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2018,0005903713,NA,NA,NA,45500,NA,JURA TERROIR SAS,49336692600019,water (indirect),912185,6628625000000,2154,1051C,Fabrication de fromage,NA,NA
2018,0006000283,NA,NA,381000,99400,NA,DELVERT,67672014700013,water (indirect),587880,6452708000000,2154,1039B,Transformation et conservation de fruits,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0006000305,NA,NA,181000,101000,NA,COMPAGNIE MADRANGE LA VALOINE (SASU),82932321100013,water (indirect),568633,6525022000000,2154,1013A,Préparation industrielle de produits à base de viande,NA,NA
2018,0006000339,NA,NA,NA,76600,NA,COMPAGNIE MADRANGE - FEYTIAT,82932321100013,water (indirect),516000,2093000,27572,1013A,Préparation industrielle de produits à base de viande,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2018,0006001935,NA,NA,862000,NA,NA,GERSON PIERROT GOURMAND,70165014500025,water (indirect),561288,1997400,27572,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",NA,NA
2018,0006000361,NA,NA,619000,302000,NA,Société BLEDINA,30137492200104,water (indirect),580254,6451595000000,2154,1086Z,Fabrication d'aliments homogénéisés et diététiques,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0006000366,NA,NA,157000,166000,NA,VALADE,67712026300012,water (indirect),574927,6483112000000,2154,1039B,Transformation et conservation de fruits,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0006102027,NA,NA,302000,124000,NA,Abattoirs des Crêts,33197998900026,water (indirect),823380,2137602,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2018,0006102088,NA,NA,NA,83700,NA,laiterie cooperative etrez beaupont,33854464600015,water (indirect),819389,2152256,27572,1051C,Fabrication de fromage,NA,NA
2018,0006102760,NA,NA,318000,161000,NA,AGRANA FRUIT FRANCE,34182600600023,water (indirect),848687,6425218000000,2154,1039B,Transformation et conservation de fruits,NA,NA
2018,0006102767,NA,NA,264000,98200,NA,POLYTECHNYL (ex RHODIA),81523284800037,water (indirect),848818,6422823000000,2154,2059Z,Fabrication d'autres produits chimiques n.c.a.,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)"
2018,0006102819,NA,NA,224000,97800,NA,G.T.A.,39272675800015,water (indirect),878316,6501017000000,2154,1330Z,Ennoblissement textile,NA,NA
2018,0006102822,NA,NA,222000,74700,NA,PCAS - SEQENS,62201950300045,water (indirect),876301,6502038000000,2154,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes"
2018,0006102314,NA,NA,277000,120000,NA,TANNERIE D'ANNONAY S.A.,32929495300032,water (indirect),831356,6460752000000,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",NA,NA
2018,0006102887,NA,NA,NA,57100,NA,USINE DE CROLLES,05750459900077,water (indirect),878322,2038026,27572,1107B,Production de boissons rafraîchissantes,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2018,0006103731,NA,NA,4100000,NA,NA,RHODIA OPERATIONS,62203708300194,water (indirect),843856,6513546000000,2154,2014Z,Fabrication d'autres produits chimiques organiques de base,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
2018,0006103291,NA,NA,NA,56000,NA,SNF SA ANDREZIEUX,43000664300034,water (indirect),802243,6493908000000,2154,2016Z,Fabrication de matières plastiques de base,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)"
2018,0006103750,NA,NA,238000,NA,NA,FAMAR LYON,41009128400027,water (indirect),838888,6510600000000,2154,2120Z,Fabrication de préparations pharmaceutiques,NA,NA
2018,0006103809,NA,NA,184000,46100,NA,EUROCAST LYON,52293150000022,water (indirect),849875,6520333000000,2154,2453Z,Fonderie de métaux légers,2.(e).(ii),"destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux"
2018,0006103875,83600,NA,156000,46100,NA,TEINTURES ET IMPRESSIONS DE LYON,31156711900020,water (indirect),835168,6544177000000,2154,1330Z,Ennoblissement textile,9.(a),"Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour"
2018,0006103644,NA,6150,NA,NA,NA,SANOFI PASTEUR MARCY,34950537000024,water (indirect),832568,6521181000000,2154,2120Z,Fabrication de préparations pharmaceutiques,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
2018,0006104259,NA,14800,229000,130000,NA,Givaudan Lavirotte (Groupe ISALTIS),NA,water (indirect),NA,NA,NA,NA,NA,NA,NA
2018,0006103703,NA,NA,NA,44100,NA,FRESENIUS MEDICAL CARE SMAD,96750168500028,water (indirect),823357,6525782000000,2154,3250A,Fabrication de matériel médico-chirurgical et dentaire,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)"
2018,0006107177,NA,NA,299000,130000,NA,COMPAGNIE d'ABATTAGE de BOURG,33219913200025,water (indirect),823380,2137602,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2018,0006107420,NA,NA,NA,92000,NA,ORGANOM,25010236500047,water (indirect),875265,6572756000000,2154,3821Z,Traitement et élimination des déchets non dangereux,5.(d),"Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes"
