identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0006503069;SUEZ RR IWS Minerals France (exSITA FD);Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;324.800;324.800;t/an
0005206327;Valor Béarn - SMTD (Précilhon);Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;43515.200;43600.000;t/an
0006700391;SARDI;Traitement de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;43088.000;43200.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;231067.240;231200.000;t/an
0006103879;SYTRAIVAL;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;4672.000;4680.000;t/an
0005100093;NEXANS FRANCE;Traitement de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;98.240;98.400;t/an
0007001004;INOVA OPERATIONS SAS;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;364572.000;364400.000;t/an
0024900001;I.S.D.N.D de Monéteau;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;139697.760;139600.000;t/an
0006103190;TREDI;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;29937.152;29920.000;t/an
0006202326;SUEZ RV NORD EST;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;176.960;176.800;t/an
0005205679;SMID Pays du Dropt- MIRAMONT;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;27000.000;27000.000;t/an
0006405523;ISDND Roumagayrol - AZUR Valorisation;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;280772.000;280800.000;t/an
0006603841;VALORIDEC;Traitement de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;4;Déchets de bois;756.000;756.000;t/an
0007000455;PHOENIX SERVICES France SAS;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;280000.000;280000.000;t/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;92246.800;92400.000;t/an
0006204993;HAGANIS;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;47250.920;47200.000;t/an
0005102372;SUEZ ENVIRONNEMENT;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;2690.200;2692.000;t/an
0006400002;ALTEO GARDANNE;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;450568.000;452000.000;t/an
0018100022;CEVENNES DECHETS SAS;Traitement de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;4;Déchets de bois;11792.000;11720.000;t/an
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;1839.480;1840.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;140226.040;140400.000;t/an
0006400998;SOLAMAT MEREX;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;105.280;105.200;t/an
0005101922;Agrati Amiens;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;320.000;27.040;t/an
0005100756;ATEMAX FRANCE;Traitement de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);436372.000;436000.000;t/an
0005800420;ECOLOGIC PETROLEUM RECOVERY;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;661.440;660.000;t/an
0007204239;SEDE Environnement (ex SETRAD ONYX SA;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;12722.800;12720.000;t/an
0006806903;SA COVED;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);19488.000;19480.000;t/an
0007001211;BOSTIK;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;1896.000;1896.000;t/an
0005205417;Action Environnenent Services SAS;Traitement de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);42800.000;42800.000;t/an
0006201724;SEDE;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;10078.720;10080.000;t/an
0006802412;SETMI;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;8;Ordures ménagères;1320000.000;896000.000;t/an
0006302506;FLORENTAISE;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;12800.000;12800.000;t/an
0005800313;SONOLUB;Traitement de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;2;Boues d'effluents industriels;2306.320;2308.000;t/an
0005200859;SOVAL;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);9491.520;9480.000;t/an
0006501973;REP (Décharge de Monthyon);Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;6157.800;6160.000;t/an
0006302969;TRIVALIS - UTOM de Foussais;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;37654.400;37640.000;t/an
0018100022;CEVENNES DECHETS SAS;Traitement de déchets non dangereux;2007;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;28344.000;27960.000;t/an
0075965000;STEP - Lille-C.U.-Wattrelos;Traitement de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;56432.000;56400.000;t/an
0006304039;LOIRE COMPOST ENVIRONNEMENT;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);31921.160;31920.000;t/an
0006205633;EDF Direction Production Ingénierie;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;0.000;27080.000;t/an
0024900001;I.S.D.N.D de Monéteau;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;1842.800;1844.000;t/an
0006200529;SUEZ RV NORD EST;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;71507.680;71600.000;t/an
0007002223;SEDE;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;163218.200;163200.000;t/an
0007201294;SOTRIVAL;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;120664.000;120800.000;t/an
0007000697;SUEZ RV NORD EST - ISDND CURGIES;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;2;Boues d'effluents industriels;2824.000;2824.000;t/an
0005800627;IKOS ENVIRONNEMENT;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;177715.880;177600.000;t/an
0025000023;VALEST;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;106390.640;106400.000;t/an
0006104030;GALVA  LYON SERVICE;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;48.000;48.000;t/an
0006301310;BRANGEON Services;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;1534.600;1536.000;t/an
0005800420;ECOLOGIC PETROLEUM RECOVERY;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;172.960;172.800;t/an
0005901990;SERTRID;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Dechets provenant de procedes thermiques :;22724.840;22720.000;t/an
0006206477;SITA NORD EST;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;59568.000;59600.000;t/an
0018300603;Communauté d'agglom Béziers Méditerranée;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;163392.000;163200.000;t/an
0006305039;com de coms de l'orée de Bercé Bellinois;Traitement de déchets non dangereux;2007;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);12000.000;12000.000;t/an
0006503261;FRENEUSE;Traitement de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;335816.000;336000.000;t/an
0005503680;SAVE;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;101048.000;101200.000;t/an
0006510421;SEMAVERT - ISDND;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;494716.000;496000.000;t/an
0007000564;COMILOG France;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;254588.000;254400.000;t/an
0006802525;ECOPUR PYRENEES/SARP SUD-OUEST;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);933.360;932.000;t/an
0005300699;HOWMET SAS;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;606.400;608.000;t/an
0010500026;ISDND de Mably;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;221101.360;221200.000;t/an
0006601838;ECOVAL 30;Traitement de déchets non dangereux;2007;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;8;Ordures ménagères;128652.000;128800.000;t/an
0006600237;SOCIETE  SUEZ RV MEDITERRANEE;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);822.400;824.000;t/an
0006405523;ISDND Roumagayrol - AZUR Valorisation;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;64956.000;64800.000;t/an
0006104952;VALDI;Traitement de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;1;Déchets de préparations chimiques;19692.000;19680.000;t/an
0016400363;SICTOM Nord Allier;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;173060.560;173200.000;t/an
0006301141;ISDND de l'Aiguillon;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;83086.560;83200.000;t/an
0006402022;SMA  Vautubière;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;51456.000;51600.000;t/an
0006506529;GENERIS;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;153146.440;144000.000;t/an
0005902685;INOVYN France;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;70824.000;70800.000;t/an
0005401201;COM COM Sénonais UIOM;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;66339.280;66400.000;t/an
0005402023;Communauté de communes Puisaye Forterre;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;44052.000;44000.000;t/an
0006804665;SIVOM STGAUDENS MONTREJEAU ASPET MAGNOAC;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;3806.400;3808.000;t/an
0007402258;SIAAP;Traitement de déchets non dangereux;2007;D12;D12 Stockage permanent (par exemple, placement de conteneurs dans une mine, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;9376.000;9360.000;t/an
0007100070;SUEZ RV Réunion;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);"";"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;14704.000;14704.000;t/an
0005206645;SYDEC;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;28348.000;28360.000;t/an
0006301109;SOTREMO;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;4;Déchets de bois;205.920;206.000;t/an
0006103196;SUEZ RV CENTRE EST;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;419640.520;420000.000;t/an
0006302271;BRANGEON Recyclage;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;40856.000;40800.000;t/an
0006302132;BRANGEON Recyclage;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;11648.000;11640.000;t/an
0006104657;Suez Organique Compostière de Savoie;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;34000.000;34000.000;t/an
0010001570;TERRALIA;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;9096.000;9080.000;t/an
0006601576;CTSDU DE BELLEGARDE;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;125395.760;125200.000;t/an
0006201370;EQIOM;Traitement de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;43001.800;48800.000;t/an
0007403603;LE MONDE IMPRIMERIE;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;4000.000;2572.000;t/an
0006304792;ISDND de MONTMIRAIL;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;154800.000;154800.000;t/an
0007001231;Usine de Landrecies;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;183.360;183.200;t/an
0006206251;SUEZ Eau France - TAIJI;Traitement de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;19748.000;19760.000;t/an
0007201294;SOTRIVAL;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;39596.000;39600.000;t/an
00       87012003;S.A TERRALYS;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;4803.480;4800.000;t/an
0005301304;MESSAGERIES LAITIERES;Traitement de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;320.000;320.000;t/an
0006207663;SUEZ ORGANIQUE;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;5108.000;5120.000;t/an
0005800313;SONOLUB;Traitement de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;1;Déchets de préparations chimiques;47113.200;47080.000;t/an
0005201340;COBAS;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;38024.840;38040.000;t/an
0005500440;IDEX ENVIRONNEMENT BRETAGNE( SARL);Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;30600.000;30600.000;t/an
0006301775;COMPA;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;13224.000;13240.000;t/an
0010007321;SUEZ RV CENTRE OUEST - VICQ SUR NAHON;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;14355.920;14360.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2007;D10;D10 Incinération à terre;;;10;Dechets provenant de procedes thermiques :;7463.040;7480.000;t/an
0006207871;NATURA VERDE MEUSE;Traitement de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);2461.920;2460.000;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;2;Boues d'effluents industriels;5247.680;5240.000;t/an
0006107044;SUEZ RV CENTRE EST DONZERE;Traitement de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;351331.400;351200.000;t/an
