Year,capacity,nb_WWTP,PE_bin,Pt_in,Pt_in_adj,NGL_in,NGL_in_adj,DBO5_in,DBO5_in_adj,DCO_in,DCO_in_adj,MES_in,MES_in_adj,Pt_out,Pt_out_adj,NGL_out,NGL_out_adj,DBO5_out,DBO5_out_adj,DCO_out,DCO_out_adj,MES_out,MES_out_adj,NGL_yield,Pt_yield,DBO5_yield,DCO_yield,MES_yield,N_P_ratio_in,N_P_ratio_out,DBO5_N_ratio_in,DBO5_N_ratio_out,DBO5_P_ratio_in,DBO5_P_ratio_out,DCO_N_ratio_in,DCO_N_ratio_out,DCO_P_ratio_in,DCO_P_ratio_out,DCO_DBO5_ratio_in,DCO_DBO5_ratio_out,Pt_PE_ratio_in,Pt_PE_ratio_out,NGL_PE_ratio_in,NGL_PE_ratio_out,DBO5_PE_ratio_in,DBO5_PE_ratio_out,DCO_PE_ratio_in,DCO_PE_ratio_out,MES_PE_ratio_in,MES_PE_ratio_out
2015,2.89,7,> 100 000 PE,0.844,0.844,6.8,6.8,35.8,35.8,81.8,81.8,37.4,37.4,0.0724,0.0724,0.934,0.934,0.684,0.684,4.37,4.37,1.08,1.08,86,91,98,95,97,8.06,12.9,5.26,0.732,42.4,9.45,12,4.67,96.9,60.3,2.29,6.39,0.8,0.0686,6.45,0.885,33.9,0.648,77.5,4.14,35.4,1.03
2016,0.00539,39,0 - 200 PE,0.002,0.002,0.0156,0.0156,0.0558,0.0558,0.162,0.162,0.103,0.103,0.00144,0.00144,0.0104,0.01076,0.00609,0.00609,0.0336,0.0336,0.0123,0.0123,32,28,89,79,88,7.79,7.33,3.58,0.579,27.9,4.23,10.4,3.12,80.9,23.4,2.91,5.52,1.02,0.731,7.93,5.47,28.400000000000002,3.09,82.5,17.1,52.3,6.2700000000000005
2016,0.186,257,200 - 2 000 PE,0.053,0.053,0.432,0.432,1.48,1.48,3.95,3.95,2.11,2.11,0.0314,0.03178,0.247,0.25364,0.107,0.10795,0.612,0.61932,0.261,0.26331,42,41,93,84,88,8.14,8.06,3.42,0.405,27.8,3.39,9.14,2.37,74.4,19.5,2.67,5.74,0.782,0.46900000000000003,6.36,3.7399999999999998,21.8,1.59,58.2,9.129999999999999,31.099999999999998,3.8800000000000003
2016,0.846,178,2 000 - 10 000 PE,0.259,0.259,2.2,2.2,7.22,7.22,20.1,20.1,11,11,0.0871,0.0871,0.51,0.51,0.262,0.262,1.53,1.53,0.427,0.427,77,66,96,92,96,8.52,5.85,3.28,0.513,27.9,3,9.11,2.99,77.7,17.5,2.78,5.83,0.837,0.28200000000000003,7.14,1.65,23.400000000000002,0.847,65,4.9399999999999995,35.5,1.38
2016,2.69,100,10 000 - 100 000 PE,0.898,0.898,6.95,6.95,25.7,25.7,71,71,39.1,39.1,0.132,0.132,1.24,1.24,0.818,0.818,4.5,4.5,1.1,1.1,82,85,97,94,97,7.74,9.4,3.69,0.659,28.6,6.19,10.2,3.62,79.1,34.1,2.77,5.5,0.914,0.135,7.08,1.26,26.1,0.833,72.3,4.58,39.800000000000004,1.1199999999999999
2016,2.89,7,> 100 000 PE,0.812,0.812,6.82,6.82,34.3,34.3,79.7,79.7,37.6,37.6,0.0833,0.0833,1.07,1.07,0.738,0.738,4.76,4.76,1.25,1.25,84,90,98,94,97,8.39,12.9,5.04,0.687,42.3,8.86,11.7,4.44,98.1,57.2,2.32,6.46,0.7699999999999999,0.0789,6.46,1.02,32.5,0.699,75.5,4.51,35.7,1.1800000000000002
2017,0.0106,80,0 - 200 PE,0.00409,0.00409,0.0369,0.0369,0.119,0.119,0.334,0.334,0.221,0.221,0.00266,0.00274,0.0274,0.02947,0.00781,0.00804,0.0438,0.04508,0.0218,0.02244,14,33,93,87,90,9.01,11.6,3.23,0.255,29.1,2.94,9.06,1.5,81.6,16.5,2.81,5.61,1.06,0.71,9.57,7.6499999999999995,30.900000000000002,2.09,86.7,11.700000000000001,57.3,5.84
2017,0.328,481,200 - 2 000 PE,0.106,0.10618,0.885,0.88652,2.87,2.87802,7.88,7.89356,4.1,4.10706,0.0619,0.06211,0.483,0.49235,0.16,0.16014,0.973,0.97552,0.397,0.39866,44,42,94,88,90,8.33,7.91,3.26,0.329,27.2,2.58,8.91,1.99,74.3,15.7,2.7,6.08,0.889,0.5199999999999999,7.41,4.12,24.1,1.34,66,8.16,34.4,3.33
2017,0.884,192,2 000 - 10 000 PE,0.278,0.278,2.39,2.39,7.9,7.9,22.3,22.3,11.4,11.4,0.09,0.0902,0.585,0.585,0.263,0.263,1.67,1.67,0.555,0.555,76,68,97,92,95,8.6,6.5,3.3,0.45,28.4,2.92,9.31,2.86,80.1,18.6,2.82,6.36,0.862,0.279,7.41,1.81,24.5,0.815,69,5.18,35.2,1.72
2017,2.68,101,10 000 - 100 000 PE,0.872,0.872,7.3,7.3,27,27,75.4,75.4,38.5,38.5,0.103,0.103,1.07,1.07,0.693,0.693,4.03,4.03,0.979,0.979,85,88,97,95,97,8.37,10.4,3.7,0.646,31,6.71,10.3,3.76,86.5,39.1,2.79,5.82,0.892,0.106,7.47,1.1,27.599999999999998,0.708,77.10000000000001,4.12,39.4,1
2017,2.89,7,> 100 000 PE,0.834,0.834,6.98,6.98,35,35,79.9,79.9,35.9,35.9,0.0687,0.0687,0.94,0.94,0.575,0.575,4.06,4.06,0.937,0.937,87,92,98,95,97,8.37,13.7,5.01,0.612,41.9,8.37,11.4,4.32,95.8,59.1,2.28,7.07,0.79,0.06509999999999999,6.62,0.8899999999999999,33.099999999999994,0.545,75.7,3.85,34,0.888
2018,0.00953,70,0 - 200 PE,0.00429,0.00437,0.0333,0.0333,0.123,0.123,0.275,0.275,0.181,0.181,0.00187,0.0019,0.0154,0.0156,0.00631,0.00631,0.0408,0.0408,0.0121,0.0121,53,56,95,85,93,7.69,8.19,3.7,0.409,28.5,3.31,8.25,2.65,63.5,21.5,2.23,6.47,1.25,0.5479999999999999,9.58,4.4799999999999995,35.5,1.81,79,11.700000000000001,52.1,3.47
2018,0.34,509,200 - 2 000 PE,0.106,0.10624,0.94,0.94055,3.12,3.12588,8.54,8.54922,4.52,4.52532,0.0604,0.06114,0.433,0.45231,0.167,0.16904,0.933,0.94438,0.335,0.33908,52,43,95,89,92,8.84,7.37,3.32,0.379,29.4,2.77,9.17,2.09,81.8,15.4,2.81,5.58,0.856,0.49200000000000005,7.58,3.64,25.2,1.36,68.8,7.6,36.5,2.73
2018,0.873,189,2 000 - 10 000 PE,0.261,0.26165,2.36,2.36,7.63,7.63,21.8,21.8,11.6,11.6,0.0795,0.0797,0.506,0.50718,0.262,0.262,1.49,1.49,0.42,0.42,79,70,97,93,96,9.03,6.32,3.23,0.516,29.2,3.21,9.23,2.93,83.4,18.4,2.86,5.68,0.82,0.25,7.41,1.59,24,0.821,68.4,4.66,36.3,1.32
2018,2.67,100,10 000 - 100 000 PE,0.814,0.814,7.1,7.1,25.5,25.5,72.1,72.1,37.8,37.8,0.111,0.111,1.15,1.15,0.744,0.744,4.12,4.12,1.05,1.05,84,86,97,94,97,8.72,10.4,3.6,0.646,31.4,6.72,10.2,3.58,88.6,37.2,2.82,5.54,0.8360000000000001,0.114,7.29,1.1800000000000002,26.200000000000003,0.7649999999999999,74.1,4.24,38.9,1.08
2018,2.89,7,> 100 000 PE,0.813,0.813,7.03,7.03,34.6,34.6,80.6,80.6,37.2,37.2,0.0743,0.0743,1.02,1.02,0.636,0.636,4.31,4.31,1.14,1.14,85,91,98,95,97,8.66,13.8,4.92,0.623,42.6,8.57,11.5,4.22,99.1,58,2.33,6.77,0.7699999999999999,0.0704,6.67,0.968,32.800000000000004,0.603,76.30000000000001,4.08,35.3,1.08
2019,0.00802,60,0 - 200 PE,0.003,0.00306,0.0247,0.0247,0.0762,0.0762,0.239,0.239,0.127,0.127,0.00202,0.00206,0.0145,0.01523,0.00346,0.00353,0.03,0.03057,0.00903,0.00903,40,33,95,87,93,8.04,7.19,3.08,0.236,24.8,1.68,9.67,2.05,78.2,14.6,3.14,8.68,1.05,0.704,8.44,5.19,26,1.2,81.60000000000001,10.4,43.3,3.0799999999999996
2019,0.31,450,200 - 2 000 PE,0.0899,0.09083,0.824,0.83476,2.55,2.57448,7.15,7.21865,3.53,3.56389,0.0587,0.05923,0.415,0.44008,0.169,0.17033,1.02,1.02521,0.388,0.39083,47,35,93,86,89,9.18,7.4,3.09,0.391,28.4,2.87,8.67,2.34,79.5,17.3,2.8,6.01,0.8019999999999999,0.523,7.37,3.8899999999999997,22.700000000000003,1.5,63.8,9.03,31.4,3.4499999999999997
2019,0.871,188,2 000 - 10 000 PE,0.26,0.26,2.43,2.43,7.52,7.52,21.8,21.8,10.9,10.9,0.0814,0.0814,0.491,0.49398,0.241,0.241,1.43,1.43,0.416,0.416,80,69,97,93,96,9.35,6.09,3.1,0.489,29,2.96,8.99,2.9,84,17.6,2.9,5.93,0.8170000000000001,0.256,7.63,1.55,23.599999999999998,0.758,68.6,4.5,34.2,1.31
2019,2.67,100,10 000 - 100 000 PE,0.811,0.811,7.38,7.38,25.5,25.5,74.3,74.3,36.9,36.9,0.114,0.114,1.15,1.15,0.719,0.719,4.21,4.21,1.14,1.14,84,86,97,94,97,9.1,10.1,3.45,0.627,31.4,6.31,10.1,3.67,91.5,36.9,2.92,5.85,0.833,0.11699999999999999,7.58,1.1800000000000002,26.1,0.7380000000000001,76.30000000000001,4.32,37.900000000000006,1.17
2019,2.89,7,> 100 000 PE,0.841,0.841,7.06,7.06,34.6,34.6,80.2,80.2,36.8,36.8,0.0829,0.0829,0.942,0.942,0.602,0.602,4.09,4.09,0.996,0.996,87,90,98,95,97,8.39,11.4,4.9,0.638,41.2,7.26,11.4,4.34,95.4,49.3,2.32,6.8,0.7969999999999999,0.0786,6.680000000000001,0.893,32.800000000000004,0.57,76,3.87,34.9,0.9430000000000001
2020,0.00877,65,0 - 200 PE,0.00178,0.00322,0.0137,0.02482,0.0389,0.07648,0.127,0.22542,0.0547,0.11285,9.69e-4,0.00177,0.00437,0.01499,0.00202,0.00303,0.0137,0.02685,0.00393,0.0075,37,47,95,88,93,8.87,10.7,2.78,0.286,23.5,2.3,8.51,1.71,70.3,15.9,2.85,6.67,1.01,0.5519999999999999,7.75,4.68,23.900000000000002,0.9460000000000001,70.7,8.42,35.3,2.35
2020,0.319,472,200 - 2 000 PE,0.0711,0.09729,0.632,0.8674,1.87,2.64011,5.55,7.76833,2.49,3.56356,0.0409,0.05821,0.205,0.37478,0.0813,0.10201,0.496,0.71884,0.173,0.23405,57,43,96,91,94,8.99,6.62,3.01,0.286,26.6,1.84,8.97,1.88,80.2,12.6,3,6.57,0.834,0.499,7.44,3.22,22.700000000000003,0.875,66.69999999999999,6.17,30.599999999999998,2
2020,0.856,184,2 000 - 10 000 PE,0.255,0.25663,2.37,2.37569,7.5,7.5,20.8,20.86541,10.8,10.82952,0.079,0.07964,0.459,0.46414,0.235,0.235,1.35,1.35,0.391,0.391,81,69,97,94,96,9.28,5.87,3.15,0.508,29.2,2.97,8.75,2.91,81.2,17,2.77,5.73,0.8220000000000001,0.255,7.609999999999999,1.49,24,0.753,66.69999999999999,4.31,34.8,1.25
2020,2.71,102,10 000 - 100 000 PE,0.788,0.788,7.19,7.19,25.6,25.6,69.2,69.2,35.1,35.1,0.101,0.101,1.04,1.04,0.668,0.668,3.85,3.85,0.958,0.958,85,87,97,94,97,9.12,10.3,3.56,0.64,32.5,6.61,9.62,3.69,87.8,38.1,2.7,5.77,0.796,0.102,7.26,1.05,25.9,0.675,69.9,3.8899999999999997,35.5,0.968
2020,2.89,7,> 100 000 PE,0.826,0.826,6.91,6.91,34.9,34.9,78.4,78.4,36.2,36.2,0.0697,0.0697,0.965,0.965,0.61,0.61,4.18,4.18,1.04,1.04,86,92,98,95,97,8.37,13.8,5.05,0.633,42.2,8.76,11.3,4.33,94.9,60,2.25,6.85,0.782,0.066,6.550000000000001,0.914,33.099999999999994,0.578,74.30000000000001,3.96,34.3,0.988
2021,0.0112,83,0 - 200 PE,0.00383,0.00387,0.0358,0.0358,0.103,0.103,0.304,0.304,0.147,0.147,0.00261,0.00261,0.0222,0.02274,0.00625,0.00625,0.0425,0.0425,0.0121,0.0121,37,32,94,86,92,9.28,8.58,2.88,0.281,26.7,2.4,8.51,1.9,79.1,16.3,2.95,6.79,0.9430000000000001,0.636,8.71,5.55,25.1,1.52,74.1,10.3,35.7,2.94
2021,0.328,485,200 - 2 000 PE,0.1,0.10064,0.936,0.94132,3,3.01704,8.13,8.17618,4.52,4.54567,0.0669,0.06746,0.529,0.53712,0.152,0.15327,0.919,0.92669,0.327,0.32974,43,33,95,89,93,9.34,7.95,3.21,0.286,30,2.27,8.68,1.73,81.1,13.7,2.71,6.04,0.842,0.5640000000000001,7.88,4.49,25.3,1.28,68.4,7.75,38,2.76
2021,0.874,188,2 000 - 10 000 PE,0.255,0.25559,2.41,2.41,7.61,7.61,21.6,21.6,11.4,11.4,0.0839,0.0839,0.55,0.55128,0.276,0.276,1.59,1.59,0.466,0.466,77,67,96,93,96,9.45,6.6,3.16,0.5,29.8,3.29,8.96,2.89,84.7,19,2.84,5.78,0.8009999999999999,0.263,7.57,1.73,23.900000000000002,0.865,67.8,5,35.8,1.46
2021,2.71,102,10 000 - 100 000 PE,0.781,0.781,7.52,7.52,29.1,29.1,70.8,70.8,36.6,36.6,0.122,0.122,1.3,1.3,0.789,0.789,4.41,4.41,1.08,1.08,83,84,97,94,97,9.64,10.7,3.86,0.606,37.2,6.48,9.42,3.39,90.7,36.2,2.44,5.58,0.789,0.12300000000000001,7.6,1.31,29.4,0.7969999999999999,71.6,4.45,37,1.09
2021,2.89,7,> 100 000 PE,0.952,0.952,7.07,7.07,36,36,81.3,81.3,38.7,38.7,0.0785,0.0785,1.14,1.14,0.712,0.712,4.81,4.81,1.13,1.13,84,92,98,94,97,7.42,14.5,5.09,0.625,37.8,9.08,11.5,4.23,85.4,61.4,2.26,6.76,0.902,0.0743,6.7,1.08,34.1,0.675,77,4.56,36.6,1.07
