Année;code_STEP;Nom_STEP;Capacité_EH;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau_2010;Nom_Masse_Eau_2010;Code_Masse_Eau_2016;Nom_Masse_Eau_2016
2015;060920090002;Coggia - Sagone - Liamone;10000;Biologique avec nitrification;1174173;6126836;1174172;6126751;1;20090;COGGIA;2A;94;;;;;
2015;060920092001;Conca                         ;2500;Biologique Simple;1229157;6090845;1229155;6090849;1;20092;CONCA;2A;94;;;;;
2015;060920095001;Corscia                       ;1000;Biologique avec nitrification;1198575;6158048;1198593;6158041;1;20095;CORSCIA;2B;94;;;;;
2015;060920098001;Coti Chiavari;600;Biologique avec nitrification;1180365;6092134;1180349;6092122;1;20098;COTI CHIAVARI;2A;94;;;;;
2015;060920099001;Cozzano                       ;750;Biologique avec nitrification;1210597;6113168;1210610;6113188;1;20099;COZZANO;2A;94;;;;;
2015;060920100001;Cristinacce;300;Filtres plantés;1182490;6144236;1182542;6144189;3;20100;CRISTINACCE;2A;94;;;;;
2015;060920103001;Cuttoli - Chef Lieu;1200;Biologique avec nitrification;1190087;6117203;1190065;6117212;1;20103;CUTTOLI CORTICCHIATO;2A;94;;;;;
2015;060920103002;Cuttoli - Pedi - Murella;500;Biologique avec nitrification;1189080;6116204;1189087;6116223;1;20103;CUTTOLI CORTICCHIATO;2A;94;;;;;
2015;060920103003;Cuttoli Corticchiato  Abattoir;2500;Biologique Simple;1186446;6116501;1186353;6116482;2;20103;CUTTOLI CORTICCHIATO;2A;94;;;;;
2015;060920104001;Eccica-Suarella Est           ;500;Biologique avec nitrification;1191138;6110055;1191126;6110051;1;20104;ECCICA SUARELLA;2A;94;;;;;
2015;060920107002;Ersa;1500;Filtres plantés;1220485;6230810;1220485;6230810;3;20107;ERSA;2B;94;;;;;
2015;060920108001;Evisa - Chef-Lieu           ;1500;Biologique avec nitrification;1179245;6145474;1179253;6145448;1;20108;EVISA;2A;94;;;;;
2015;060920112002;Feliceto                      ;500;Biologique avec nitrification;1187780;6179279;1187793;6179306;1;20112;FELICETO;2B;94;;;;;
2015;060920114001;Figari                        ;600;Biologique Simple;1212443;6062965;;;;20114;FIGARI;2A;94;;;;;
2015;060920117001;Forciolo                      ;300;Biologique Simple;1200489;6102051;;;;20117;FORCIOLO;2A;94;;;;;
2015;060920121001;Galeria                       ;3000;Biologique Simple;1164708;6162001;1164753;6161960;1;20121;GALERIA;2B;94;;;;;
2015;060920123002;Ghisonaccia                   ;15000;Biologique avec nitrification et déphosphatation;1232655;6122134;1232453;6121914;2;20123;GHISONACCIA;2B;94;;;;;
2015;060920123002;Ghisonaccia                   ;15000;Biologique avec nitrification et déphosphatation;1232655;6122134;1232453;6121914;2;20123;GHISONACCIA;2B;94;;;;;
2015;060920129001;Grossa                        ;250;Biologique avec nitrification;1190879;6074878;1190897;6074872;1;20129;GROSSA;2A;94;;;;;
2015;060920130003;Grosseto Prugna - Chef Lieu   ;600;Biologique avec nitrification;1195314;6104087;1195267;6104067;1;20130;GROSSETO PRUGNA;2A;94;;;;;
2015;060920131001;Guagno - Nord;500;Biologique avec nitrification;1191560;6137360;1191560;6137356;1;20131;GUAGNO;2A;94;;;;;
2015;060920133001;Guitera Les Bains-Chef Lieu;350;Biologique avec nitrification;1205810;6109640;1205813;6109676;1;20133;GUITERA LES BAINS;2A;94;;;;;
2015;060920134001;L'Ile Rousse;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;20134;L ILE ROUSSE;2B;94;;;;;
2015;060920134001;L'Ile Rousse;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;20134;L ILE ROUSSE;2B;94;;;;;
2015;060920134001;L'Ile Rousse;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;20134;L ILE ROUSSE;2B;94;;;;;
2015;060920134001;L'Ile Rousse;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;20134;L ILE ROUSSE;2B;94;;;;;
2015;060920134001;L'Ile Rousse;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;20134;L ILE ROUSSE;2B;94;;;;;
2015;060920135001;Isolaccio Di Fiumorbo ;500;Filtres plantés;1224206;6120280;1224232;6120254;1;20135;ISOLACCIO DI FIUMORBO;2B;94;;;;;
2015;060920141001;Letia                         ;550;Biologique avec nitrification;1183544;6138644;1183544;6138644;1;20141;LETIA;2A;94;;;;;
2015;060920142002;Levie;2400;Biologique avec nitrification et dénitrification;1210941;6086405;1210897;6086348;1;20142;LEVIE;2A;94;FREG608;Socle Corse ancienne granitique + formations volcaniques Cintu, Bastelica et Bavella;;;
2015;060920143001;Linguizzetta;250;Biologique avec nitrification;1234267;6151107;1234256;6151097;2;20143;LINGUIZZETTA;2B;94;;;;;
2015;060920143002;Linguizzetta - Bravone -Plaine;7200;Biologique avec nitrification et dénitrification;1241228;6144692;1242800;6144923;1;20143;LINGUIZZETTA;2B;94;;;;;
2015;060920150002;Lumio Sant Ambrogio           ;6000;Physico-Chimique;1178061;6184553;1178945;6185664;1;20150;LUMIO;2B;94;;;;;
2015;060920152001;Luri Village;500;Biologique avec nitrification;1223586;6221164;1223617;6221180;1;20152;LURI;2B;94;;;;;
2015;060920154001;Marignana                     ;600;Biologique Simple;1178983;6143705;1178941;6143683;1;20154;MARIGNANA;2A;94;;;;;
2015;060920159001;Meria-Littoral;300;Filtres plantés;1225459;6223704;1225459;6223704;3;20159;MERIA;2B;94;;;;;
2015;060920162001;Moltifao                      ;450;Décantation primaire ou fosse toutes eaux;1203764;6173737;1203746;6173714;1;20162;MOLTIFAO;2B;94;;;;;
2015;060920163001;Monacia D'Aullene;500;Biologique avec nitrification;1202227;6064531;1202712;6064305;2;20163;MONACIA D AULLENE;2A;94;;;;;
2015;060920163002;Monacia D'Aullene - Gianuccio;300;Biologique avec nitrification;1204530;6070903;1204505;6071007;2;20163;MONACIA D AULLENE;2A;94;;;;;
2015;060920165001;Moncale                       ;250;Biologique avec nitrification;1180093;6174307;1180119;6174357;2;20165;MONCALE;2B;94;;;;;
2015;060920169002;Morosaglia - Ponte - Leccia;2500;Biologique avec nitrification;1210792;6172527;1210863;6172475;1;20169;MOROSAGLIA;2B;94;;;;;
2015;060920172001;Murato                        ;1400;Biologique Simple;1219978;6185227;1219988;6185242;1;20172;MURATO;2B;94;;;;;
2015;060920173001;Muro                          ;800;Biologique Simple;1186301;6179645;1186561;6179536;2;20173;MURO;2B;94;;;;;
2015;060920174001;Murzo                         ;400;Biologique avec nitrification;1181746;6136110;1181734;6136128;1;20174;MURZO;2A;94;;;;;
2015;060920175001;Nessa;400;Filtres plantés;1189353;6179519;1189353;6179519;3;20175;NESSA;2B;94;;;;;
2015;060920180002;Novella;300;Filtres plantés;;;;;;20180;NOVELLA;2B;94;;;;;
2015;060920181002;Ocana Village;600;Biologique avec nitrification;1192901;6113490;1192936;6113479;1;20181;OCANA;2A;94;;;;;
2015;060920183001;Ogliastro                     ;400;Biologique avec nitrification;1218373;6211104;1218356;6211120;1;20183;OGLIASTRO;2B;94;;;;;
2015;060920185002;Oletta;2500;Biol. avec nitrif., dénitrif. et déphosphatation;1218027;6193909;1217978;6193813;1;20185;OLETTA;2B;94;;;;;
2015;060920186001;Olivese                       ;1200;Biologique avec nitrification;1203419;6101881;1203415;6101889;1;20186;OLIVESE;2A;94;;;;;
2015;060920188002;Olmeta Di Tuda;1000;Biologique avec nitrification;1219898;6189597;1219914;6189539;1;20188;OLMETA DI TUDA;2B;94;;;;;
2015;060920189001;Olmeto;1500;Biologique avec nitrification;1193222;6086499;1193216;6086472;1;20189;OLMETO;2A;94;;;;;
2015;060920189002;Olmeto - Taravo;7500;Biologique avec nitrification et dénitrification;1186508;6086157;1185743;6086196;1;20189;OLMETO;2A;94;;;;;
2015;060920190001;Olmi Cappella;800;Biologique Simple;1194792;6177172;1194797;6177161;1;20190;OLMI CAPPELLA;2B;94;;;;;
2015;060920193001;Omessa       Chef-Lieu        ;500;Filtres plantés;1210597;6161347;1210522;6161292;2;20193;OMESSA;2B;94;;;;;
2015;060920193003;Omessa       Francardo        ;400;Biologique avec nitrification;1210424;6164941;1210446;6164942;1;20193;OMESSA;2B;94;;;;;
2015;060920198001;Ota Porto;7000;Physico-Chimique;1170006;6146908;1169679;6146901;1;20198;OTA;2A;94;;;;;
2015;060920200001;Palneca                       ;500;Biologique avec nitrification;1212412;6116394;1212412;6116394;1;20200;PALNECA;2A;94;;;;;
2015;060920203001;Partinello                    ;600;Biologique Simple;1168165;6150864;1169385;6152452;1;20203;PARTINELLO;2A;94;;;;;
2015;060920205001;Patrimonio;800;Biologique avec nitrification;1220744;6198304;1220739;6198308;1;20205;PATRIMONIO;2B;94;;;;;
2015;060920209002;Peri - Village;350;Biologique avec nitrification;1190599;6118806;1190611;6118838;1;20209;PERI;2A;94;;;;;
2015;060920211001;Petreto Bicchisano;1000;Filtres plantés;1197349;6096049;1197342;6095975;1;20211;PETRETO BICCHISANO;2A;94;;;;;
2015;060920212001;Piana;2500;Biologique avec nitrification;1165411;6143616;1165418;6143611;1;20212;PIANA;2A;94;;;;;
2015;060920215001;Pianotolli Caldarello;1600;Biologique avec nitrification;1208034;6062684;1208043;6062698;1;20215;PIANOTTOLI CALDARELLO;2A;94;;;;;
2015;060920220001;Piedigriggio                  ;300;Biologique avec nitrification;1208236;6169676;1208253;6169679;1;20220;PIEDIGRIGGIO;2B;94;;;;;
2015;060920223001;Pietralba - Chef-Lieu;1000;Biologique avec nitrification;1207726;6180788;1207650;6180746;3;20223;PIETRALBA;2B;94;;;;;
2015;060920224001;Pietra Corbara                ;750;Biologique Simple;1226107;6215721;1226116;6215693;1;20224;PIETRACORBARA;2B;94;;;;;
2015;060920225002;Pietra Di Verde;300;Biologique avec nitrification;1232142;6154645;1232210;6154622;1;20225;PIETRA DI VERDE;2B;94;;;;;
2015;060920228001;Pietrosella - Cruciata;30000;Physico-Chimique;1182492;6100575;1181216;6101029;1;20228;PIETROSELLA;2A;94;;;;;
2015;060920228001;Pietrosella - Cruciata;30000;Physico-Chimique;1182492;6100575;1181216;6101029;1;20228;PIETROSELLA;2A;94;;;;;
2015;060920228001;Pietrosella - Cruciata;30000;Physico-Chimique;1182492;6100575;1181216;6101029;1;20228;PIETROSELLA;2A;94;;;;;
2015;060920228001;Pietrosella - Cruciata;30000;Physico-Chimique;1182492;6100575;1181216;6101029;1;20228;PIETROSELLA;2A;94;;;;;
2015;060920232001;Pila Canale                   ;900;Biologique avec nitrification;1191821;6097152;1191800;6097130;1;20232;PILA CANALE;2A;94;;;;;
2015;060920233001;Pino                          ;400;Biologique avec nitrification;1218226;6222007;1218218;6222005;1;20233;PINO;2B;94;;;;;
2015;060920235001;Pioggiola -Padula;300;Filtres plantés;1193361;6178099;1193342;6178039;1;20235;PIOGGIOLA;2B;94;;;;;
2015;060920236001;Poggio Di Nazza;500;Biologique avec nitrification;1222052;6126762;1222045;6126731;2;20236;POGGIO DI NAZZA;2B;94;;;;;
2015;060920238002;Centre Corse - Intercommunale;15000;Biol. avec nitrif., dénitrif. et déphosphatation;1213506;6151065;1213709;6151041;1;20238;POGGIO DI VENACO;2B;94;;;;;
2015;060920238002;Centre Corse - Intercommunale;15000;Biol. avec nitrif., dénitrif. et déphosphatation;1213506;6151065;1213709;6151041;1;20238;POGGIO DI VENACO;2B;94;;;;;
2015;060920238002;Centre Corse - Intercommunale;15000;Biol. avec nitrif., dénitrif. et déphosphatation;1213506;6151065;1213709;6151041;1;20238;POGGIO DI VENACO;2B;94;;;;;
2015;060920238002;Centre Corse - Intercommunale;15000;Biol. avec nitrif., dénitrif. et déphosphatation;1213506;6151065;1213709;6151041;1;20238;POGGIO DI VENACO;2B;94;;;;;
2015;060920238002;Centre Corse - Intercommunale;15000;Biol. avec nitrif., dénitrif. et déphosphatation;1213506;6151065;1213709;6151041;1;20238;POGGIO DI VENACO;2B;94;;;;;
2015;060920239001;Poggio D'Oletta               ;350;Biologique avec nitrification;1221454;6192602;1221457;6192758;1;20239;POGGIO D OLETTA;2B;94;;;;;
2015;060920240001;Poggiolo-Guagno;600;Biologique avec nitrification;1187018;6137699;1187012;6137715;1;20240;POGGIOLO;2A;94;;;;;
2015;060920246001;La Porta                      ;600;Biologique avec nitrification;1223432;6168337;1223457;6168306;1;20246;LA PORTA;2B;94;;;;;
2015;060920246001;La Porta                      ;600;Biologique avec nitrification;1223432;6168337;1223457;6168306;1;20246;LA PORTA;2B;94;;;;;
2015;060920247002;Porto-Vecchio - Capo Di Padule;30000;Biologique Simple;1224729;6072473;1225051;6073279;2;20247;PORTO VECCHIO;2A;94;;;;;
2015;060920247003;Porto Vecchio - Muratello;1500;Biologique avec nitrification;1218714;6074441;1218846;6074419;2;20247;PORTO VECCHIO;2A;94;;;;;
2015;060920247004;Porto Vecchio - Ospedale;800;Biologique Simple;1217535;6081584;1217535;6081584;1;20247;PORTO VECCHIO;2A;94;;;;;
2015;060920249003;Propriano - Capu Lauroso;17000;Biologique avec nitrification;1190803;6080910;1189763;6081664;2;20249;PROPRIANO;2A;94;;;;;
2015;060920249003;Propriano - Capu Lauroso;17000;Biologique avec nitrification;1190803;6080910;1189763;6081664;2;20249;PROPRIANO;2A;94;;;;;
2015;060920252001;Pruno                         ;400;Biologique avec nitrification;1230249;6168039;1230243;6168035;1;20252;PRUNO;2B;94;;;;;
2015;060920254001;Quenza -Bavella;250;Infiltration;1218533;6098050;1218492;6098068;1;20254;QUENZA;2A;94;;;;;
2015;060920257001;Rapale;300;Filtres plantés;1217637;6187046;1217635;6187058;1;20257;RAPALE;2B;94;;;;;
2015;060920261001;Rogliano                      ;400;Biologique avec nitrification;1223971;6227333;1224325;6227363;1;20261;ROGLIANO;2B;94;;;;;
2015;060920262001;Rosazia                       ;350;Biologique avec nitrification;1185993;6132169;1185968;6132175;2;20262;ROSAZIA;2A;94;;;;;
2015;060920265001;Rutali                        ;450;Biologique avec nitrification;1222720;6185648;1222744;6185659;1;20265;RUTALI;2B;94;;;;;
2015;060920265002;Rutali Stade;250;Biologique avec nitrification;1222316;6185950;1222609;6185822;1;20265;RUTALI;2B;94;;;;;
2015;060920266001;Salice                        ;400;Biologique avec nitrification;1188773;6131752;1188776;6131766;1;20266;SALICE;2A;94;;;;;
2015;060920268001;Sampolo;350;Décantation primaire ou fosse toutes eaux;1208494;6112982;1208499;6112978;1;20268;SAMPOLO;2A;94;;;;;
2015;060920270003;Sari D'Orcino;800;Filtres plantés;1183368;6125005;1183368;6125005;3;20270;SARI D ORCINO;2A;94;;;;;
2015;060920271002;Sarrola Carcopino - Village;400;Biologique avec nitrification;1184392;6120770;1184404;6120771;1;20271;SARROLA CARCOPINO;2A;94;;;;;
2015;060920271003;Sarrola Carcopino - Effrico;1700;Biologique Simple;1182723;6114222;1183070;6114230;2;20271;SARROLA CARCOPINO;2A;94;;;;;
2015;060920271004;Sarrola Carcopino;350;Filtres plantés;1184509;6120462;1184687;6120364;2;20271;SARROLA CARCOPINO;2A;94;;;;;
2015;060920272003;Sartene - Tizzano;2500;Biologique avec nitrification;1189325;6068123;1189430;6068113;2;20272;SARTENE;2A;94;;;;;
2015;060920272004;Sartene - Hopital;250;Décantation primaire ou fosse toutes eaux;1195510;6074743;1195510;6074743;1;20272;SARTENE;2A;94;;;;;
2015;060920276001;Serra Di Ferro - Porto Pollo;6500;Biol. avec nitrif., dénitrif. et déphosphatation;1184364;6086512;1184393;6086534;1;20276;SERRA DI FERRO;2A;94;;;;;
2015;060920278001;Serra Di Scopamene - Centre;400;Biologique avec nitrification;1208248;6092186;1208301;6092235;1;20278;SERRA DI SCOPAMENE;2A;94;;;;;
2015;060920279001;Serriera;300;Biologique avec nitrification;1171075;6150270;1171099;6150261;2;20279;SERRIERA;2A;94;;;;;
2015;060920281004;Sisco - Crosciano;3500;Biologique avec nitrification et dénitrification;1229538;6212033;1229554;6212049;2;20281;SISCO;2B;94;;;;;
2015;060920283001;Solaro;5000;Biologique avec nitrification;1231379;6111022;;;;20283;SOLARO;2B;94;;;;;
2015;060920283001;Solaro;5000;Biologique avec nitrification;1231379;6111022;;;;20283;SOLARO;2B;94;;;;;
2015;060920284001;Sollacaro                     ;1000;Biologique avec nitrification;1192222;6090338;1192213;6090369;1;20284;SOLLACARO;2A;94;;;;;
2015;060920287001;Sorio Di Tenda                ;300;Filtres plantés;1214956;6185562;1214963;6185596;1;20287;SORIO;2B;94;;;;;
2015;060920288001;Sotta                         ;500;Biologique avec nitrification;1218546;6070013;1218557;6070013;2;20288;SOTTA;2A;94;;;;;
2015;060920289001;Soveria;260;Filtres plantés;1208422;6159733;1208445;6159770;1;20289;SOVERIA;2B;94;;;;;
2015;060920290001;Speloncato                    ;600;Biologique avec nitrification;1191101;6181459;1191101;6181459;1;20290;SPELONCATO;2B;94;;;;;
2015;060920292001;Sant'Andrea Di Bozio;350;Biologique avec nitrification;1218723;6151397;1218723;6151397;3;20292;SANT ANDREA DI BOZIO;2B;94;;;;;
2015;060920298001;St Florent                    ;9500;Biologique avec nitrification et dénitrification;1216991;6195465;1216913;6195418;1;20298;ST FLORENT;2B;94;;;;;
2015;060920300001;San Gavino Di Carbini         ;600;Biologique Simple;1212664;6088408;1212649;6088393;1;20300;SAN GAVINO DI CARBINI;2A;94;;;;;
2015;060920303001;San Giuliano - Alistro;800;Décantation primaire ou fosse toutes eaux;1240619;6152072;1240623;6152149;2;20303;SAN GIULIANO;2B;94;;;;;
2015;060920304001;San Lorenzo                   ;400;Biologique avec nitrification;1217772;6163121;1217797;6163091;1;20304;SAN LORENZO;2B;94;;;;;
2015;060920311001;Santa Maria Poggio -Murianincu;10000;Lagunage;1238613;6160544;1239423;6160728;1;20311;SANTA MARIA POGGIO;2B;94;;;;;
2015;060920311001;Santa Maria Poggio -Murianincu;10000;Lagunage;1238613;6160544;1239423;6160728;1;20311;SANTA MARIA POGGIO;2B;94;;;;;
2015;060920311001;Santa Maria Poggio -Murianincu;10000;Lagunage;1238613;6160544;1239423;6160728;1;20311;SANTA MARIA POGGIO;2B;94;;;;;
2015;060920311001;Santa Maria Poggio -Murianincu;10000;Lagunage;1238613;6160544;1239423;6160728;1;20311;SANTA MARIA POGGIO;2B;94;;;;;
2015;060920313002;San Nicolao                   ;300;Biologique avec nitrification;1238279;6162135;1238294;6162114;1;20313;SAN NICOLAO;2B;94;;;;;
2015;060920318001;Taglio Isolaccio;3300;Biol. avec nitrif., dénitrif. et déphosphatation;1237853;6170021;1239110;6169919;1;20318;TAGLIO ISOLACCIO;2B;94;;;;;
2015;060920323001;Tavaco;1000;Filtres plantés;1189221;6122217;1189221;6122192;2;20323;TAVACO;2A;94;;;;;
2015;060920326001;Tolla                         ;250;Biologique avec nitrification;1195736;6115775;1195725;6115770;1;20326;TOLLA;2A;94;;;;;
2015;060920327001;Tomino                        ;300;Biologique avec nitrification;1226026;6226513;1226264;6226509;1;20327;TOMINO;2B;94;;;;;
2015;060920330001;Ucciani                       ;450;Biologique avec nitrification;1195304;6123659;1195301;6123670;1;20330;UCCIANI;2A;94;;;;;
2015;060920333001;Vallecalle;250;Filtres plantés;1220289;6187168;1220292;6187123;1;20333;VALLECALLE;2B;94;;;;;
2015;060920336001;Valle Di Mezzana;400;Biologique Simple;1182796;6120408;1183318;6120391;1;20336;VALLE DI MEZZANA;2A;94;;;;;
2015;060920341001;Venaco                        ;1500;Biologique avec nitrification;1210562;6145902;1210581;6145928;1;20341;VENACO;2B;94;;;;;
2015;060920342001;Ventiseri - Travo;7500;Biologique Simple;1230976;6111788;1232543;6110943;1;20342;VENTISERI;2B;94;;;;;
2015;060920348001;Vico                          ;1500;Biologique Simple;1179938;6135778;1179958;6135799;1;20348;VICO;2A;94;;;;;
2015;060920352001;Ville Di Paraso               ;300;Biologique avec nitrification;1191763;6181753;1191749;6181755;1;20352;VILLE DI PARASO;2B;94;;;;;
2015;060920354001;Vivario - Vizzavona;450;Filtres plantés;1207851;6134529;1207824;6134614;1;20354;VIVARIO;2B;94;;;;;
