Année;Code_step;Nom_step;Capacité_traitement;Dispositif_traitement;CoordonnéeX_step;CoordonnéeY_step;CoordonnéeX_rejet;CoordonnéeY_rejet;Code_qualité_localisation_Rejet;Libellé_qualité_localisation_Rejet;Code_commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
1996;060973085001;CHINDRIEUX                    ;1700;Biol. / Nitrif.;921356;6527214;921345;6527211;1;Précision bonne (dans un rayon de 50 m);73085;CHINDRIEUX;73;RHONE-ALPES;V133
1996;060973091001;CONJUX                        ;300;Biol. / Nitrif.;918925;6525602;919044;6525651;1;Précision bonne (dans un rayon de 50 m);73091;CONJUX;73;RHONE-ALPES;V133
1996;060973094001;CREST VOLAND - LE SAUZIER;1200;Biologique Simple;971679;6527615;971686;6527600;1;Précision bonne (dans un rayon de 50 m);73094;CREST VOLAND;73;RHONE-ALPES;W041
1996;060973094002;CREST VOLAND - LES PIEUX;300;Biol. / Nitrif.;972564;6528481;972573;6528478;1;Précision bonne (dans un rayon de 50 m);73094;CREST VOLAND;73;RHONE-ALPES;W041
1996;060973096002;CRUET (LB);400;Biologique Simple;942048;6496406;942376;6496168;1;Précision bonne (dans un rayon de 50 m);73096;CRUET;73;RHONE-ALPES;W111
1996;060973097001;CURIENNE;500;Biologique Simple;934900;6501033;934861;6501043;1;Précision bonne (dans un rayon de 50 m);73097;CURIENNE;73;RHONE-ALPES;V131
1996;060973098001;LES-DESERTS - LA-FECLAZ;2500;Biol. / Nitrif.;933063;6508745;934660;6506823;1;Précision bonne (dans un rayon de 50 m);73098;LES DESERTS;73;RHONE-ALPES;V131
1996;060973100001;DOMESSIN - CHEF LIEU         ;800;Biol. / Nitrif.;910018;6498141;910007;6498145;1;Précision bonne (dans un rayon de 50 m);73100;DOMESSIN;73;RHONE-ALPES;V153
1996;060973100004;DOMESSIN - LA CICATIERE;400;Biologique Simple;910710;6496299;910648;6496269;1;Précision bonne (dans un rayon de 50 m);73100;DOMESSIN;73;RHONE-ALPES;V152
1996;060973105002;LES ECHELLES                  ;1300;Biol. / Nitrif.;914127;6486572;914080;6486581;1;Précision bonne (dans un rayon de 50 m);73105;LES ECHELLES;73;RHONE-ALPES;V152
1996;060973107002;ENTREMONT LE VIEUX - CHEF LIEU;320;Biol. / Nitrif.;925210;6487426;925157;6487384;1;Précision bonne (dans un rayon de 50 m);73107;ENTREMONT LE VIEUX;73;RHONE-ALPES;V151
1996;060973109001;EPIERRE ;1000;Bassin de décantation;957315;6489826;957226;6489833;1;Précision bonne (dans un rayon de 50 m);73109;EPIERRE;73;RHONE-ALPES;W107
1996;060973110001;ESSERTS BLAY;350;Biol. / Nitrif.;967784;6508199;967789;6508210;1;Précision bonne (dans un rayon de 50 m);73110;ESSERTS BLAY;73;RHONE-ALPES;W032
1996;060973112001;FEISSONS SUR ISERE;600;Bassin de décantation;970422;6502349;970376;6502338;1;Précision bonne (dans un rayon de 50 m);73112;FEISSONS SUR ISERE;73;RHONE-ALPES;W031
1996;060973115001;FONTAINE LE PUITS;100;Bassin de décantation;974113;6490188;974150;6490174;1;Précision bonne (dans un rayon de 50 m);73115;FONTAINE LE PUITS;73;RHONE-ALPES;W024
1996;060973121002;FRONTENEX;2500;Biologique Simple;958311;6508222;958302;6508140;1;Précision bonne (dans un rayon de 50 m);73121;FRONTENEX;73;RHONE-ALPES;W050
1996;060973124001;GILLY SUR ISERE - ALBERTVILLE;32000;Biol. / Nitrif.;959860;6510880;959901;6510798;1;Précision bonne (dans un rayon de 50 m);73124;GILLY SUR ISERE;73;RHONE-ALPES;W050
1996;060973129001;GRESY SUR ISERE;1000;Biol. / Nitrif.;953062;6504476;953011;6504406;1;Précision bonne (dans un rayon de 50 m);73129;GRESY SUR ISERE;73;RHONE-ALPES;W051
1996;060973141001;LAISSAUD;600;Bassin de décantation;937148;6487628;936693;6487859;1;Précision bonne (dans un rayon de 50 m);73141;LAISSAUD;73;RHONE-ALPES;W111
1996;060973144001;LANSLEVILLARD;1700;Biol. / Nitrif.;1006456;6473318;1006448;6473298;1;Précision bonne (dans un rayon de 50 m);73144;LANSLEVILLARD;73;RHONE-ALPES;W101
1996;060973146001;LESCHERAINES;800;Biol. / Nitrif.;941469;6518027;941420;6518006;1;Précision bonne (dans un rayon de 50 m);73146;LESCHERAINES;73;RHONE-ALPES;V125
1996;060973151001;LES MARCHES                   ;600;Biol. / Nitrif.;933335;6492401;933317;6492386;1;Précision bonne (dans un rayon de 50 m);73151;LES MARCHES;73;RHONE-ALPES;W111
1996;060973159001;LES MOLLETTES - VILLARBET;300;Biol. / Nitrif.;937930;6489190;937928;6489184;1;Précision bonne (dans un rayon de 50 m);73159;LES MOLLETTES;73;RHONE-ALPES;W111
1996;060973164001;MONTCEL                       ;400;Biologique Simple;931466;6518975;931460;6518966;1;Précision bonne (dans un rayon de 50 m);73164;MONTCEL;73;RHONE-ALPES;V132
1996;060973171002;MONTMELIAN LA GRANDE ILE;1000;Bassin de décantation;938149;6494633;938149;6494634;2;Précision moyenne (dans un rayon de 500 m);73171;MONTMELIAN;73;RHONE-ALPES;W111
1996;060973171003;MONTMELIAN;22000;Biol. / Nitrif.;935802;6490489;935840;6490459;1;Précision bonne (dans un rayon de 50 m);73171;MONTMELIAN;73;RHONE-ALPES;W111
1996;060973186001;NOTRE DAME DE BELLECOMBE;4000;Biologique Simple;973040;6528976;973005;6528976;1;Précision bonne (dans un rayon de 50 m);73186;NOTRE DAME DE BELLECOMBE;73;RHONE-ALPES;W041
1996;060973187002;LA LECHERE - PUSSY;650;Bassin de décantation;969815;6500466;969787;6500448;1;Précision bonne (dans un rayon de 50 m);73187;LA LECHERE;73;RHONE-ALPES;W031
1996;060973187003;LA LECHERE - CELLIERS;420;Bassin de décantation;967243;6492564;967235;6492574;1;Précision bonne (dans un rayon de 50 m);73187;LA LECHERE;73;RHONE-ALPES;W030
1996;060973187004;LA LECHERE - AIGUEBLANCHE;25000;Physico-Chimique;970530;6499600;970508;6499625;1;Précision bonne (dans un rayon de 50 m);73187;LA LECHERE;73;RHONE-ALPES;W031
1996;060973218001;RUFFIEUX  ;600;Biol. / Nitrif.;919975;6531698;919838;6531754;1;Précision bonne (dans un rayon de 50 m);73218;RUFFIEUX;73;RHONE-ALPES;V133
1996;060973226001;ST BERON                   ;600;Biol. / Nitrif.;912923;6492942;912936;6492933;1;Précision bonne (dans un rayon de 50 m);73226;ST BERON;73;RHONE-ALPES;V152
1996;060973231001;ST ETIENNE DE CUINES       ;2000;Biol. / Nitrif.;957477;6478506;957557;6478595;1;Précision bonne (dans un rayon de 50 m);73231;ST ETIENNE DE CUINES;73;RHONE-ALPES;W106
1996;060973232001;STE FOY TARENTAISE - VICLAIRE;300;Biol. / Nitrif.;1000789;6507698;1000780;6507642;1;Précision bonne (dans un rayon de 50 m);73232;STE FOY TARENTAISE;73;RHONE-ALPES;W002
1996;060973234001;ST FRANCOIS DE SALES -LA MAGNE;300;Bassin de décantation;936520;6512255;936523;6512243;1;Précision bonne (dans un rayon de 50 m);73234;ST FRANCOIS DE SALES;73;RHONE-ALPES;V125
1996;060973235001;ST FRANCOIS LONGCHAMP;2500;Biologique Simple;961297;6483789;961286;6483774;1;Précision bonne (dans un rayon de 50 m);73235;ST FRANCOIS LONGCHAMP;73;RHONE-ALPES;W106
1996;060973236001;ST GENIX SUR GUIERS;2000;Biologique Simple;904547;6504173;904539;6504288;1;Précision bonne (dans un rayon de 50 m);73236;ST GENIX SUR GUIERS;73;RHONE-ALPES;V153
1996;060973240001;STE HELENE DU LAC - CHEF LIEU;650;Biologique Simple;938076;6490626;938027;6490527;1;Précision bonne (dans un rayon de 50 m);73240;STE HELENE DU LAC;73;RHONE-ALPES;W111
1996;060973241001;STE HELENE SUR ISERE (ANCIEN);500;Biologique Simple;957681;6506611;957597;6506680;1;Précision bonne (dans un rayon de 50 m);73241;STE HELENE SUR ISERE;73;RHONE-ALPES;W051
1996;060973245001;ST JEAN DE CHEVELU - CHEF LIEU;900;Biol. / Nitrif.;919370;6514608;919382;6514624;1;Précision bonne (dans un rayon de 50 m);73245;ST JEAN DE CHEVELU;73;RHONE-ALPES;V144
1996;060973257001;ST MARTIN BELLEV. - MENUIRES;45000;Biologique Simple;976448;6476198;973249;6491612;1;Précision bonne (dans un rayon de 50 m);73257;ST MARTIN DE BELLEVILLE;73;RHONE-ALPES;W030
1996;060973257002;ST MARTIN BELLEV. -C.LIEU -ANC;2000;Biol. / Nitrif.;973939;6482127;973185;6482650;1;Précision bonne (dans un rayon de 50 m);73257;ST MARTIN DE BELLEVILLE;73;RHONE-ALPES;W024
1996;060973263001;ST OFFENGE DESSOUS ;1500;Biol. / Nitrif. / Dépho.Ph.Ch ;931709;6520428;931636;6520441;1;Précision bonne (dans un rayon de 50 m);73263;ST OFFENGE DESSOUS;73;RHONE-ALPES;V132
1996;060973278002;ST REMY DE MAURIENNE;2000;Biologique Simple;955917;6483967;956008;6484201;1;Précision bonne (dans un rayon de 50 m);73278;ST REMY DE MAURIENNE;73;RHONE-ALPES;W107
1996;060973282001;ST THIBAUD DE COUZ ANCIENNE;200;Biol. / Nitrif.;922138;6493446;922096;6493508;1;Précision bonne (dans un rayon de 50 m);73282;ST THIBAUD DE COUZ;73;RHONE-ALPES;V131
1996;060973285001;SEEZ                          ;2500;Biol. / Nitrif.;995100;6509203;995097;6509176;1;Précision bonne (dans un rayon de 50 m);73285;SEEZ;73;RHONE-ALPES;W002
1996;060973296001;TIGNES - LE LAC;30000;Physico-Chimique;1005500;6493580;1005573;6493594;1;Précision bonne (dans un rayon de 50 m);73296;TIGNES;73;RHONE-ALPES;W000
1996;060973296002;TIGNES - LES BREVIERES;4500;Physico-Chimique;1005556;6498222;1005505;6498155;1;Précision bonne (dans un rayon de 50 m);73296;TIGNES;73;RHONE-ALPES;W001
1996;060973303001;UGINE;12000;Biologique Simple;966226;6520842;966125;6520867;1;Précision bonne (dans un rayon de 50 m);73303;UGINE;73;RHONE-ALPES;W042
1996;060973304001;VAL D'ISERE;32000;Physico-Chimique;1009485;6492695;1009487;6492720;1;Précision bonne (dans un rayon de 50 m);73304;VAL D ISERE;73;RHONE-ALPES;W000
1996;060973307001;VALMEINIER;250;Biol. / Nitrif.;972779;6459888;972974;6459864;1;Précision bonne (dans un rayon de 50 m);73307;VALMEINIER;73;RHONE-ALPES;W103
1996;060973308001;VENTHON;600;Biologique Simple;964786;6515740;964573;6515674;1;Précision bonne (dans un rayon de 50 m);73308;VENTHON;73;RHONE-ALPES;W043
1996;060973317001;VILLARD/DORON (ANCIENNE);3600;Biologique Simple;975556;6522766;975590;6522840;1;Précision bonne (dans un rayon de 50 m);73317;VILLARD SUR DORON;73;RHONE-ALPES;W043
1996;060973318001;VILLAREMBERT - LE CORBIER;18000;Physico-Chimique;957516;6465792;957516;6465871;1;Précision bonne (dans un rayon de 50 m);73318;VILLAREMBERT;73;RHONE-ALPES;W105
1996;060974002001;ALBY SUR CHERAN - LA DOUAZ;300;Biologique Simple;934003;6528888;934024;6529046;1;Précision bonne (dans un rayon de 50 m);74002;ALBY SUR CHERAN;74;RHONE-ALPES;V125
1996;060974002002;ALBY SUR CHERAN - LA TOUVIERE;300;Bassin de décantation;931141;6526614;931082;6526581;1;Précision bonne (dans un rayon de 50 m);74002;ALBY SUR CHERAN;74;RHONE-ALPES;V132
1996;060974006001;ALLONZIER LA CAILLE;7500;Biol. / Nitrif.;941478;6550381;941463;6550401;1;Précision bonne (dans un rayon de 50 m);74006;ALLONZIER LA CAILLE;74;RHONE-ALPES;V110
1996;060974007001;AMANCY;16000;Biol. / Nitrif.;958239;6558702;958270;6558776;1;Précision bonne (dans un rayon de 50 m);74007;AMANCY;74;RHONE-ALPES;V021
1996;060974012001;GAILLARD - ANNEMASSE;86000;Biologique Simple;946310;6569123;945758;6569245;1;Précision bonne (dans un rayon de 50 m);74012;ANNEMASSE;74;RHONE-ALPES;V024
1996;060974018001;ARENTHON;90000;Biol. / Nitrif.;958677;6560906;958859;6560979;1;Précision bonne (dans un rayon de 50 m);74018;ARENTHON;74;RHONE-ALPES;V021
1996;060974026001;LA-BALME-DE-SILLINGY;3000;Biol. / Nitrif.;934251;6546521;934257;6546528;1;Précision bonne (dans un rayon de 50 m);74026;LA BALME DE SILLINGY;74;RHONE-ALPES;V111
1996;060974033001;BERNEX;4000;Biol. / Nitrif. / Dépho.Ph.Ch ;982043;6590771;982027;6590762;1;Précision bonne (dans un rayon de 50 m);74033;BERNEX;74;RHONE-ALPES;V031
1996;060974034001;LE BIOT - COL DU CORBIER;600;Biologique Simple;979517;6581751;978910;6581332;2;Précision moyenne (dans un rayon de 500 m);74034;LE BIOT;74;RHONE-ALPES;V032
1996;060974037001;BOEGE;1000;Biol. / Nitrif.;961749;6572232;961732;6572233;1;Précision bonne (dans un rayon de 50 m);74037;BOEGE;74;RHONE-ALPES;V023
1996;060974038001;BOGEVE;2600;Biologique Simple;964035;6570875;963946;6570796;1;Précision bonne (dans un rayon de 50 m);74038;BOGEVE;74;RHONE-ALPES;V023
1996;060974040001;CRANVES SALES;7500;Biol. / Nitrif.;953852;6568952;953890;6568881;1;Précision bonne (dans un rayon de 50 m);74040;BONNE;74;RHONE-ALPES;V023
1996;060974042001;BONNEVILLE;24000;Biologique Simple;962438;6559336;962143;6559533;1;Précision bonne (dans un rayon de 50 m);74042;BONNEVILLE;74;RHONE-ALPES;V021
1996;060974043001;BONS EN CHABLAIS;2100;Biol. / Nitrif.;959504;6581474;959461;6581504;1;Précision bonne (dans un rayon de 50 m);74043;BONS EN CHABLAIS;74;RHONE-ALPES;V035
1996;060974048001;BRENTHONNE;1740;Biologique Simple;960578;6581240;960432;6581349;1;Précision bonne (dans un rayon de 50 m);74048;BRENTHONNE;74;RHONE-ALPES;V035
1996;060974053001;CERVENS;1700;Lagune;964182;6582083;964058;6582209;1;Précision bonne (dans un rayon de 50 m);74053;CERVENS;74;RHONE-ALPES;V034
1996;060974058001;LA CHAPELLE D'ABONDANCE;12600;Physico-Chimique;989670;6584032;989718;6584051;1;Précision bonne (dans un rayon de 50 m);74058;LA CHAPELLE D ABONDANCE;74;RHONE-ALPES;V031
1996;060974068001;CHENE EN SEMINE - MARSIN;500;Bassin de décantation;921003;6555114;921011;6555093;1;Précision bonne (dans un rayon de 50 m);74068;CHENE EN SEMINE;74;RHONE-ALPES;V112
1996;060974093001;ANNECY - CRAN-GEVRIER (SILOE);230000;Biol./Nit./Dénit./Dépho.Ph.Ch.;940734;6539396;940442;6539521;1;Précision bonne (dans un rayon de 50 m);74093;CRAN GEVRIER;74;RHONE-ALPES;V122
1996;060974109001;ELOISE - BONVY;500;Biol. / Nitrif.;918820;6559359;918800;6559385;1;Précision bonne (dans un rayon de 50 m);74109;ELOISE;74;RHONE-ALPES;V100
1996;060974109002;ELOISE - CHEF LIEU;350;Biol. / Nitrif.;920878;6557030;920954;6556929;1;Précision bonne (dans un rayon de 50 m);74109;ELOISE;74;RHONE-ALPES;V100
1996;060974118001;ETREMBIERES;500;Biol. / Nitrif.;946276;6568049;946328;6568289;1;Précision bonne (dans un rayon de 50 m);74118;ETREMBIERES;74;RHONE-ALPES;V024
1996;060974131001;FRANGY;1300;Biol. / Nitrif.;925860;6550740;925031;6551032;1;Précision bonne (dans un rayon de 50 m);74131;FRANGY;74;RHONE-ALPES;V112
1996;060974134001;LES GETS ;7500;Physico-Chimique;981851;6567118;981849;6567154;1;Précision bonne (dans un rayon de 50 m);74134;LES GETS;74;RHONE-ALPES;V013
1996;060974136001;LE GRAND BORNAND - CHEF LIEU;3100;Biol. / Nitrif.;964920;6543184;964915;6543179;2;Précision moyenne (dans un rayon de 500 m);74136;LE GRAND BORNAND;74;RHONE-ALPES;V020
1996;060974138001;GRUFFY                        ;1000;Biol. / Nitrif.;936408;6526145;936376;6526108;1;Précision bonne (dans un rayon de 50 m);74138;GRUFFY;74;RHONE-ALPES;V125
1996;060974140001;HABERE POCHE;3500;Biol. / Nitrif.;966640;6577533;966670;6577480;1;Précision bonne (dans un rayon de 50 m);74140;HABERE POCHE;74;RHONE-ALPES;V023
1996;060974143001;LES HOUCHES - SERVOZ;2500;Biologique Simple;991240;6543382;991166;6543444;1;Précision bonne (dans un rayon de 50 m);74143;LES HOUCHES;74;RHONE-ALPES;V002
1996;060974143002;LES HOUCHES - CHAMONIX;65000;Physico-Chimique;993801;6539646;994451;6539776;1;Précision bonne (dans un rayon de 50 m);74143;LES HOUCHES;74;RHONE-ALPES;V000
1996;060974151001;LORNAY;250;Biologique Simple;924924;6539950;924956;6540001;1;Précision bonne (dans un rayon de 50 m);74151;LORNAY;74;RHONE-ALPES;V126
1996;060974155001;LULLIN;800;Biol. / Nitrif.;971622;6582625;971681;6582634;1;Précision bonne (dans un rayon de 50 m);74155;LULLIN;74;RHONE-ALPES;V033
1996;060974159001;MAGLAND;1500;Biol. / Nitrif.;979471;6553875;979366;6553955;1;Précision bonne (dans un rayon de 50 m);74159;MAGLAND;74;RHONE-ALPES;V005
1996;060974164001;MARIGNIER - CLUSES;29000;Biologique Simple;969846;6558446;969839;6558102;1;Précision bonne (dans un rayon de 50 m);74164;MARIGNIER;74;RHONE-ALPES;V006
1996;060974167001;MARLENS - CHAMPS-FROIDS;10000;Biologique Simple;961256;6523808;961231;6523768;1;Précision bonne (dans un rayon de 50 m);74167;MARLENS;74;RHONE-ALPES;W042
1996;060974175001;MEILLERIE                     ;400;Biol. / Nitrif.;985214;6596453;985212;6596470;1;Précision bonne (dans un rayon de 50 m);74175;MEILLERIE;74;RHONE-ALPES;
1996;060974182001;POISY-LES-POIRIERS;32000;Biol. / Nitrif.;939059;6539236;939188;6539145;1;Précision bonne (dans un rayon de 50 m);74182;MEYTHET;74;RHONE-ALPES;V124
1996;060974183001;MIEUSSY - SOMMAND;2700;Biol. / Nitrif.;973730;6568337;973666;6568347;1;Précision bonne (dans un rayon de 50 m);74183;MIEUSSY;74;RHONE-ALPES;V014
1996;060974190001;MORILLON - SAMOENS;50000;Biol. / Nitrif.;982971;6561094;983060;6561142;1;Précision bonne (dans un rayon de 50 m);74190;MORILLON;74;RHONE-ALPES;V012
1996;060974191002;ESSERT ROMAND - MORZINE;56300;Physico-Chimique;983588;6573542;983589;6573586;1;Précision bonne (dans un rayon de 50 m);74114;ESSERT ROMAND;74;RHONE-ALPES;V032
1996;060974201001;NEYDENS;6000;Biol. / Nitrif.;938212;6562698;938167;6562704;1;Précision bonne (dans un rayon de 50 m);74201;NEYDENS;74;RHONE-ALPES;V024
1996;060974205001;ONNION;1600;Biol. / Nitrif.;968518;6568955;968535;6568961;1;Précision bonne (dans un rayon de 50 m);74205;ONNION;74;RHONE-ALPES;V015
1996;060974208001;PASSY;44000;Biol. / Nitrif.;982913;6543026;982839;6542972;1;Précision bonne (dans un rayon de 50 m);74208;PASSY;74;RHONE-ALPES;V003
1996;060974209001;PEILLONNEX - LE THY;7000;Biol. / Nitrif.;961100;6565948;961091;6565978;1;Précision bonne (dans un rayon de 50 m);74209;PEILLONNEX;74;RHONE-ALPES;V023
1996;060974215001;PRAZ SUR ARLY - MEGEVE;50000;Physico-Chimique;976265;6532121;976290;6532071;1;Précision bonne (dans un rayon de 50 m);74215;PRAZ SUR ARLY;74;RHONE-ALPES;W040
1996;060974220001;SCIENTRIER;32000;Biol. / Nitrif.;956022;6565026;956014;6565082;1;Précision bonne (dans un rayon de 50 m);74220;REIGNIER-ESERY;74;RHONE-ALPES;V022
1996;060974221001;LE REPOSOIR                   ;1000;Bassin de décantation;973758;6552322;973859;6552441;1;Précision bonne (dans un rayon de 50 m);74221;LE REPOSOIR;74;RHONE-ALPES;V006
1996;060974225001;RUMILLY                       ;49000;Biol. / Nitrif.;929022;6533952;929022;6533977;1;Précision bonne (dans un rayon de 50 m);74225;RUMILLY;74;RHONE-ALPES;V125
1996;060974233001;ST FELIX                   ;9666;Biol. / Nitrif.;929881;6526351;929668;6526361;1;Précision bonne (dans un rayon de 50 m);74233;ST FELIX;74;RHONE-ALPES;V132
1996;060974235002;ST GERMAIN/RHONE - BEL AIR;100;Biologique Simple;918627;6555204;918635;6555187;1;Précision bonne (dans un rayon de 50 m);74235;ST GERMAIN SUR RHONE;74;RHONE-ALPES;V102
1996;060974238001;ST JEAN D'AULPS;4000;Biol. / Nitrif. / Dépho.Ph.Ch ;980859;6577706;980870;6577658;1;Précision bonne (dans un rayon de 50 m);74238;ST JEAN D AULPS;74;RHONE-ALPES;V032
1996;060974239001;ST JEAN DE SIXT - VILLAGE;2400;Biologique Simple;963607;6541253;963619;6541217;1;Précision bonne (dans un rayon de 50 m);74239;ST JEAN DE SIXT;74;RHONE-ALPES;V120
1996;060974241001;ST JEOIRE EN FAUCIGNY;2900;Biol. / Nitrif.;969297;6564581;969297;6564613;1;Précision bonne (dans un rayon de 50 m);74241;ST JEOIRE EN FAUCIGNY;74;RHONE-ALPES;V015
1996;060974243001;ST JULIEN EN GENEVOIS;6700;Biol. / Nitrif.;938158;6570866;938104;6570715;1;Précision bonne (dans un rayon de 50 m);74243;ST JULIEN EN GENEVOIS;74;RHONE-ALPES;V042
1996;060974249001;SAINT-PAUL-EN-CHABLAIS;1500;Biol. / Nitrif.;979491;6590298;979704;6590172;1;Précision bonne (dans un rayon de 50 m);74249;ST PAUL EN CHABLAIS;74;RHONE-ALPES;V031
1996;060974250001;ST PIERRE EN FAUCIGNY      ;2500;Biol. / Nitrif.;959893;6559789;959963;6559843;1;Précision bonne (dans un rayon de 50 m);74250;ST PIERRE EN FAUCIGNY;74;RHONE-ALPES;V021
1996;060974253001;ST SIXT;500;Biol. / Nitrif.;956752;6553033;956758;6553042;1;Précision bonne (dans un rayon de 50 m);74253;ST SIXT;74;RHONE-ALPES;V122
1996;060974256001;SALLANCHES;53000;Biologique Simple;981187;6546716;981285;6546735;1;Précision bonne (dans un rayon de 50 m);74256;SALLANCHES;74;RHONE-ALPES;V005
1996;060974269001;SEYSSEL;5800;Bassin de décantation;919756;6542798;919715;6542811;1;Précision bonne (dans un rayon de 50 m);74269;SEYSSEL;74;RHONE-ALPES;V113
1996;060974271001;SEYTROUX;300;Biol. / Déphosph. Phy.-Chim;979327;6579000;979357;6578980;1;Précision bonne (dans un rayon de 50 m);74271;SEYTROUX;74;RHONE-ALPES;V032
1996;060974276001;TANINGES;5200;Biologique Simple;977377;6561688;977389;6561641;1;Précision bonne (dans un rayon de 50 m);74276;TANINGES;74;RHONE-ALPES;V012
1996;060974276002;TANINGES - PRAZ DE LYS;2000;Biol. / Nitrif.;977175;6567583;977176;6567671;1;Précision bonne (dans un rayon de 50 m);74276;TANINGES;74;RHONE-ALPES;V013
1996;060974281001;THONON-LES-BAINS;160000;Biol. / Déphosph. Phy.-Chim;969636;6594601;970018;6594602;1;Précision bonne (dans un rayon de 50 m);74281;THONON LES BAINS;74;RHONE-ALPES;V033
1996;060974282002;THORENS-GLIERES;1900;Biologique Simple;950713;6548741;950676;6548716;1;Précision bonne (dans un rayon de 50 m);74282;THORENS GLIERES;74;RHONE-ALPES;V122
1996;060974286001;VACHERESSE;2000;Biol. / Nitrif.;981754;6587658;981697;6587641;1;Précision bonne (dans un rayon de 50 m);74286;VACHERESSE;74;RHONE-ALPES;V031
1996;060974288001;VALLEIRY    ;1700;Biol. / Nitrif.;929168;6562601;929104;6562637;1;Précision bonne (dans un rayon de 50 m);74288;VALLEIRY;74;RHONE-ALPES;V100
1996;060974289001;VALLIERES;600;Biol. / Nitrif.;926789;6538210;926853;6538216;1;Précision bonne (dans un rayon de 50 m);74289;VALLIERES;74;RHONE-ALPES;V126
1996;060974290001;VALLORCINE;1000;Biol. / Nitrif.;1004866;6557683;1004861;6557726;1;Précision bonne (dans un rayon de 50 m);74290;VALLORCINE;74;RHONE-ALPES;V037
1996;060974293001;VEIGY FONCENEX;3200;Biol. / Nitrif. / Dépho.Ph.Ch ;950654;6581850;950647;6581916;1;Précision bonne (dans un rayon de 50 m);74293;VEIGY FONCENEX;74;RHONE-ALPES;V035
1996;060974309001;VIRY;2500;Biol. / Nitrif.;928873;6564902;928852;6564927;1;Précision bonne (dans un rayon de 50 m);74309;VIRY;74;RHONE-ALPES;V042
1996;060974310001;VIUZ LA CHIESAZ;75;Bassin de décantation;937383;6527483;937329;6527311;1;Précision bonne (dans un rayon de 50 m);74310;VIUZ LA CHIESAZ;74;RHONE-ALPES;V125
1996;060974314001;VULBENS;1000;Biologique Simple;926025;6560906;926043;6560944;1;Précision bonne (dans un rayon de 50 m);74314;VULBENS;74;RHONE-ALPES;V100
1996;060983001003;LES ADRETS ESTEREL - VILLAGE;1200;Biologique Simple;1009425;6276902;1010705;6277756;2;Précision moyenne (dans un rayon de 500 m);83001;LES ADRETS DE L ESTEREL;83;PROVENCE-ALPES-COTE D'AZUR;Y550
1996;060983002001;AIGUINES;600;Biologique Simple;960735;6302643;960660;6302670;1;Précision bonne (dans un rayon de 50 m);83002;AIGUINES;83;PROVENCE-ALPES-COTE D'AZUR;X260
1996;060983002002;AIGUINES - CAMPING MUNICIPAL;1400;Biol. / Nitrif.;961075;6305143;960852;6305320;1;Précision bonne (dans un rayon de 50 m);83002;AIGUINES;83;PROVENCE-ALPES-COTE D'AZUR;X250
1996;060983004001;LES ARCS;5100;Biol. / Nitrif.;981460;6266940;981492;6266844;1;Précision bonne (dans un rayon de 50 m);83004;LES ARCS;83;PROVENCE-ALPES-COTE D'AZUR;Y520
1996;060983007001;AUPS (ANCIENNE);3000;Biol. / Nitrif.;960716;6285595;960732;6285570;1;Précision bonne (dans un rayon de 50 m);83007;AUPS;83;PROVENCE-ALPES-COTE D'AZUR;Y511
1996;060983010001;BARGEME                       ;500;Biol. / Nitrif.;988381;6297873;988392;6297867;1;Précision bonne (dans un rayon de 50 m);83010;BARGEME;83;PROVENCE-ALPES-COTE D'AZUR;X242
1996;060983011001;BARGEMON                      ;1800;Biol. / Nitrif.;986508;6286061;986519;6286017;1;Précision bonne (dans un rayon de 50 m);83011;BARGEMON;83;PROVENCE-ALPES-COTE D'AZUR;Y530
1996;060983012001;BARJOLS - TAVERNE;3500;Biol. / Nitrif.;943152;6276095;943176;6276048;1;Précision bonne (dans un rayon de 50 m);83012;BARJOLS;83;PROVENCE-ALPES-COTE D'AZUR;Y502
1996;060983014001;BAUDINARD SUR VERDON          ;500;Biologique Simple;952282;6295789;952284;6295785;1;Précision bonne (dans un rayon de 50 m);83014;BAUDINARD SUR VERDON;83;PROVENCE-ALPES-COTE D'AZUR;X261
1996;060983015001;BAUDUEN                       ;1200;Biol. / Nitrif.;956935;6296525;956655;6296837;1;Précision bonne (dans un rayon de 50 m);83015;BAUDUEN;83;PROVENCE-ALPES-COTE D'AZUR;X260
1996;060983018002;BESSE SUR ISSOLE              ;3300;Biol. / Nitrif.;958332;6255179;958341;6255027;1;Précision bonne (dans un rayon de 50 m);83018;BESSE SUR ISSOLE;83;PROVENCE-ALPES-COTE D'AZUR;Y510
1996;060983021002;BRAS                          ;2800;Biol. / Nitrif.;938823;6268880;938759;6268943;1;Précision bonne (dans un rayon de 50 m);83021;BRAS;83;PROVENCE-ALPES-COTE D'AZUR;Y500
1996;060983023001;BRIGNOLES (ANCIENNE);12000;Biologique Simple;949544;6261874;949524;6261904;2;Précision moyenne (dans un rayon de 500 m);83023;BRIGNOLES;83;PROVENCE-ALPES-COTE D'AZUR;Y510
1996;060983023002;BRIGNOLES - NICOPOLIS;300;Biol. / Nitrif.;954406;6260596;954333;6260459;2;Précision moyenne (dans un rayon de 500 m);83023;BRIGNOLES;83;PROVENCE-ALPES-COTE D'AZUR;Y510
