Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;libelle_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau;Nom_Masse_Eau
2008;060971002001;STATION D'EPURATION DE L'ABERGEMENT STE COLOMBE;500;Filtres plantés;853152;6630262;853245;6630403;2;Précision +- 500 mètres;71002;L ABERGEMENT STE COLOMBE;71;BOURGOGNE;FRDR10139;rivière la tenarre
2008;060911383001;STATION D'EPURATION DE SOUILHE;300;Lagunage;612152;6252303;612155;6252234;1;Précision +- 50 mètres;11383;SOUILHE;11;LANGUEDOC-ROUSSILLON;FRDR196;Le Fresquel de sa source au Tréboul inclus
2008;060973109001;STATION D'EPURATION DE EPIERRE;1000;Décantation primaire ou fosse toutes eaux;957315;6489826;957226;6489833;1;Précision +- 50 mètres;73109;EPIERRE;73;RHONE-ALPES;FRDR358;L'Arc de l'Arvan à la confluence avec l'Isère
2008;060925217001;STATION D EPURATION DE EMAGNY;750;Biologique Simple;916156;6694241;916077;6694243;1;Précision +- 50 mètres;25217;EMAGNY;25;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2008;060966142001;STATION D'EPURATION DE PLANES;450;Décantation primaire ou fosse toutes eaux;629118;6155604;629029;6155665;1;Précision +- 50 mètres;66142;PLANES;66;LANGUEDOC-ROUSSILLON;FRDR229;La Têt du barrage des Bouillouses à la rivière de Mantet
2008;060938343001;STATION D'EPURATION DE ROMAGNIEU;175;Filtres plantés;905567;6500093;905567;6500072;1;Précision +- 50 mètres;38343;ROMAGNIEU;38;RHONE-ALPES;FRDR11055;ruisseau le guindan
2008;060930151004;STATION D'EPURATION DE LUSSAN - VENDRAS;200;Décantation primaire ou fosse toutes eaux;805794;6341370;805960;6341249;1;Précision +- 50 mètres;30151;LUSSAN;30;LANGUEDOC-ROUSSILLON;FRDR11730;ruisseau l'aiguillon
2008;060974048001;STATION D'EPURATION DE BRENTHONNE;1740;Lagunage;960578;6581240;960432;6581349;1;Précision +- 50 mètres;74048;BRENTHONNE;74;RHONE-ALPES;FRDR550;Le Foron
2008;060911142001;STATION D'EPURATION DE FESTES ET ST ANDRE;50;Lagunage;630415;6208698;630433;6208702;1;Précision +- 50 mètres;11142;FESTES ET ST ANDRE;11;LANGUEDOC-ROUSSILLON;FRDR10077;ruisseau la corneilla
2008;060904219002;STATION D'EPURATION DE THORAME HAUTE-LA COLLE;100;Biologique avec nitrification;988558;6334576;988558;6334577;1;Précision +- 50 mètres;04219;THORAME HAUTE;04;PROVENCE-ALPES-COTE D'AZUR;FRDR2031;Le Coulomp, la Bernade, la Galange, la Vaïre, la Combe
2008;060911398002;STATION D'EPURATION DE TREILLES;600;Filtres plantés;695766;6202944;695722;6202963;2;Précision +- 500 mètres;11398;TREILLES;11;LANGUEDOC-ROUSSILLON;FRDT02;Salses-Leucate
2008;060911058001;STATION D'EPURATION DE CAILHAU;280;Biologique avec nitrification;629581;6227491;629573;6227492;1;Précision +- 50 mètres;11058;CAILHAU;11;LANGUEDOC-ROUSSILLON;FRDR199;Le Sou
2008;060911157001;STATION D'EPURATION DE FRAISSE DES CORBIERES;500;Biologique avec nitrification;687754;6206919;687731;6206927;2;Précision +- 500 mètres;11157;FRAISSE DES CORBIERES;11;LANGUEDOC-ROUSSILLON;FRDR10867;rivière le barrou
2008;060904111001;STATION D EPURATION DE MANE VILLAGE;1700;Biologique avec nitrification;922331;6318973;922457;6319007;1;Précision +- 50 mètres;04111;MANE;04;PROVENCE-ALPES-COTE D'AZUR;FRDR2034;Le Largue de sa source à la confluence avec la Laye incluse
2008;060983107004;STATION D'EPURATION DE ROQUEBRUNE - PLANET;21000;Biol. avec nitrif., dénitrif. et déphosphatation;994751;6268166;994763;6268092;1;Précision +- 50 mètres;83107;ROQUEBRUNE SUR ARGENS;83;PROVENCE-ALPES-COTE D'AZUR;FRDR2033;L'Argens de la Nartuby à la mer
2008;060926137001;STATION D'EPURATION DE FRANCILLON/ROUBION - CHEF LIEU;100;Lagunage;865270;6394083;865203;6394113;1;Précision +- 50 mètres;26137;FRANCILLON SUR ROUBION;26;RHONE-ALPES;FRDR432;Le Roubion de sa source à la Rimandoule
2008;060938277001;STATION D'EPURATION DE NOTRE DAME DE COMMIERS;450;Décantation primaire ou fosse toutes eaux;912492;6438735;911974;6438975;1;Précision +- 50 mètres;38277;NOTRE DAME DE COMMIERS;38;RHONE-ALPES;FRDR337;Le Drac de l'aval de Notre Dame de Commiers à la Romanche
2008;060983062001;STATION D'EPURATION DE TOULON EST - PONT DE LA CLUE;107000;Biologique avec nitrification;944339;6228224;944262;6227416;1;Précision +- 50 mètres;83062;LA GARDE;83;PROVENCE-ALPES-COTE D'AZUR;FRDC07g;Cap Cepet - Cap de Carqueiranne
2008;060904045001;STATION D'EPURATION DE CERESTE - CHEF LIEU;1500;Biologique Simple;908284;6309988;908298;6309959;1;Précision +- 50 mètres;04045;CERESTE;04;PROVENCE-ALPES-COTE D'AZUR;FRDR10472;ruisseau l'encrême
2008;060905169001;STATION D'EPURATION DE  SORBIERS-VILLAGE;150;Filtres plantés;904011;6367247;904011;6367247;1;Précision +- 50 mètres;05169;SORBIERS;05;PROVENCE-ALPES-COTE D'AZUR;FRDR2012;L'Eygue
2008;060990076001;STATION D'EPURATION DE PEROUSE;1700;Biologique avec nitrification;992803;6733081;992816;6733063;1;Précision +- 50 mètres;90076;PEROUSE;90;FRANCHE-COMTE;FRDR11146;rivière l'autruche
2008;060920268001;STATION D'EPURATION DE SAMPOLO;350;Décantation primaire ou fosse toutes eaux;1208494;6112982;1208499;6112978;1;Précision +- 50 mètres;20268;SAMPOLO;2A;CORSE;FRER33;Taravo
2008;060938103001;STATION D'EPURATION DE CHICHILIANNE;367;Lagunage;904201;6416238;904262;6416226;1;Précision +- 50 mètres;38103;CHICHILIANNE;38;RHONE-ALPES;FRDR11929;ruisseau de charbonnier
2008;060970502001;STATION D'EPURATION DE TINCEY ET PONTREBEAU;100;Décantation primaire ou fosse toutes eaux;909801;6726450;909810;6726447;1;Précision +- 50 mètres;70502;TINCEY ET PONTREBEAU;70;FRANCHE-COMTE;FRDR676;La Gourgeonne
2008;060971100001;STATION D'EPURATION DE CHARDONNAY - CHAMPVENT;50;Lagunage;840320;6602026;840300;6602001;1;Précision +- 50 mètres;71100;CHARDONNAY;71;BOURGOGNE;FRDR11206;ruisseau la bourbonne
2008;060971119001;STATION D'EPURATION DE CHAUDENAY;750;Lagunage;836656;6648260;836736;6648431;1;Précision +- 50 mètres;71119;CHAUDENAY;71;BOURGOGNE;FRDR610;La Dheune du ruisseau de la Creuse au Ruisseau de Meursault
2008;060969022001;STATION D'EPURATION DE BIBOST;350;Filtres plantés;820331;6522897;820370;6522776;1;Précision +- 50 mètres;69022;BIBOST;69;RHONE-ALPES;FRDR11801;ruisseau le conan
2008;060925084002;STATION D'EPURATION DE  BOUSSIERES -CITEES;150;Biologique Simple;919785;6676405;919785;6676405;3;Localisation imprécise;25084;BOUSSIERES;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2008;060971079001;STATION D'EPURATION DE CHAMPAGNAT;200;Lagunage;882025;6601530;882013;6601581;2;Précision +- 500 mètres;71079;CHAMPAGNAT;71;BOURGOGNE;FRDR11496;rivière la gizia
2008;060934011001;STATION D'EPURATION DE ARBORAS;150;Décantation primaire ou fosse toutes eaux;739400;6290120;739400;6290120;1;Précision +- 50 mètres;34011;ARBORAS;34;LANGUEDOC-ROUSSILLON;FRDR11696;ruisseau de lagamas
2008;060939339001;STATION D'EPURATION DE MOLINGES - CHEF-LIEU;500;Décantation primaire ou fosse toutes eaux;912147;6587541;912147;6587541;1;Précision +- 50 mètres;39339;MOLINGES;39;FRANCHE-COMTE;FRDR498;La Bienne du Tacon à la confluence avec l'Ain
2008;060942056001;STATION D'EPURATION DE CHAVANAY - RIBAUDY;50;Lagunage;834796;6479945;834809;6479926;1;Précision +- 50 mètres;42056;CHAVANAY;42;RHONE-ALPES;FRDR469;Le Batalon
2008;060911352002;STATION D'EPURATION DE ST LOUIS ET PARAHOU -HAMEAU;100;Biologique Simple;644567;6194907;644567;6194907;3;Localisation imprécise;11352;ST LOUIS ET PARAHOU;11;LANGUEDOC-ROUSSILLON;FRDR10777;ruisseau de saint-bertrand
2008;060911392001;STATION D'EPURATION DE TOURNISSAN;800;Biologique avec nitrification;672989;6220376;673006;6220392;2;Précision +- 500 mètres;11392;TOURNISSAN;11;LANGUEDOC-ROUSSILLON;FRDR10790;ruisseau de tournissan
2008;060901079002;STATION D'EPURATION DE CHAMPAGNE EN VALROMEY - PASSIN;100;Filtration-infiltration;908123;6540002;908272;6539910;1;Précision +- 50 mètres;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;FRDR524;Le Séran de sa source à sa confluence avec le Groin
2008;060925585001;STATION D'EPURATION DE VANCLANS;600;Lagunage;954586;6671735;954448;6671646;1;Précision +- 50 mètres;25585;VANCLANS;25;FRANCHE-COMTE;;
2008;060911015001;STATION D'EPURATION DE ARQUES;600;Biologique avec nitrification;648661;6206120;648653;6206114;2;Précision +- 500 mètres;11015;ARQUES;11;LANGUEDOC-ROUSSILLON;FRDR11444;ruisseau la rialsesse
2008;060974155001;STATION D'EPURATION DE LULLIN;800;Biologique avec nitrification;971622;6582625;971681;6582634;1;Précision +- 50 mètres;74155;LULLIN;74;RHONE-ALPES;FRDR11805;ruisseau la follaz
2008;060974287002;STATION D'EPURATION DE VAILLY - LAVOUET;200;Filtres plantés;973030;6583120;973258;6583127;1;Précision +- 50 mètres;74287;VAILLY;74;RHONE-ALPES;FRDR552b;Les Dranses en amont de leur confluence jusqu'au pont de la douceur sur la Dranse
2008;060983113002;STATION D'EPURATION DE ST JULIEN - LES PHELINES;300;Biologique avec nitrification;933167;6295466;933167;6295472;1;Précision +- 50 mètres;83113;ST JULIEN;83;PROVENCE-ALPES-COTE D'AZUR;FRDR12059;ravin de malaurie
2008;060906143001;STATION D'EPURATION DE TOUET SUR VAR;1000;Biologique avec nitrification;1023386;6324505;1023433;6324418;1;Précision +- 50 mètres;06143;TOUET SUR VAR;06;PROVENCE-ALPES-COTE D'AZUR;FRDR82;Le Var du Cians à la confluence avec la Vésubie
2008;060934276001;STATION D'EPURATION DE ST MATHIEU DE TREVIERS;6000;Biologique avec nitrification et dénitrification;770105;6296071;770156;6296109;1;Précision +- 50 mètres;34276;ST MATHIEU DE TREVIERS;34;LANGUEDOC-ROUSSILLON;FRDR10109;Lirou et affluents
2008;060934316001;STATION D'EPURATION DE  USCLAS DU BOSC -NORD;100;Biologique Simple;732167;6292227;732167;6292227;3;Localisation imprécise;34316;USCLAS DU BOSC;34;LANGUEDOC-ROUSSILLON;FRDR10834;ruisseau la marguerite
2008;060925207001;STATION D'EPURATION DE DUNG;2360;Biologique avec nitrification et dénitrification;982486;6717639;982477;6717622;1;Précision +- 50 mètres;25207;DUNG;25;FRANCHE-COMTE;FRDR10948;le rupt
2008;060934020001;STATION D'EPURATION DE AZILLANET (ANCIENNE);700;Biologique avec nitrification;678442;6246847;678425;6246784;2;Précision +- 500 mètres;34020;AZILLANET;34;LANGUEDOC-ROUSSILLON;FRDR11153;ruisseau l'espène
2008;060939500002;STATION D'EPURATION DE SALINS LES BAINS;7000;Biol. avec nitrif., dénitrif. et déphosphatation;918085;6654065;918101;6654042;1;Précision +- 50 mètres;39500;SALINS LES BAINS;39;FRANCHE-COMTE;FRDR1653;La Furieuse
2008;060913041001;STATION D'EPURATION DE GARDANNE;50000;Biol. avec nitrif., dénitrif. et déphosphatation;899165;6266430;899127;6266375;1;Précision +- 50 mètres;13041;GARDANNE;13;PROVENCE-ALPES-COTE D'AZUR;FRDR11804;rivière la luynes
2008;060911132002;STATION D'EPURATION DE FABREZAN - VILLEROUGE 1;50;Biologique avec nitrification;678782;6223514;678782;6223514;1;Précision +- 50 mètres;11132;FABREZAN;11;LANGUEDOC-ROUSSILLON;FRDR11644;ruisseau du rabet
2008;060966159001;STATION D'EPURATION DE REAL;200;Biologique Simple;628580;6170858;628554;6170849;1;Précision +- 50 mètres;66159;REAL;66;LANGUEDOC-ROUSSILLON;FRDL125;retenue de Puyvalador
2008;060909239003;STATION D'EPURATION DE QUERIGUT - GRANDE STATION;450;Biologique Simple;625977;6178336;625645;6178195;2;Précision +- 500 mètres;09239;QUERIGUT;09;MIDI-PYRENEES;FRDR204;La Bruyante et Riv. de Quérigut
2008;060983063001;STATION D'EPURATION DE LA GARDE FREINET;3000;Biologique Simple;981509;6253064;981431;6253093;1;Précision +- 50 mètres;83063;LA GARDE FREINET;83;PROVENCE-ALPES-COTE D'AZUR;FRDR10637;vallon des bertrands
2008;060921405001;STATION D'EPURATION DE MERCEUIL;1000;Filtres plantés;840551;6652049;841678;6652401;3;Localisation imprécise;21405;MERCEUIL;21;BOURGOGNE;FRDR608;La Dheune du ruisseau de Meursault à la Saône
2008;060906095001;STATION D'EPURATION DE PEYMEINADE;20000;Biol. avec nitrif., dénitrif. et déphosphatation;1014104;6289064;1014139;6289054;1;Précision +- 50 mètres;06095;PEYMEINADE;06;PROVENCE-ALPES-COTE D'AZUR;FRDR10001;ruisseau le riou
2008;060938508001;STATION D'EPURATION DE TORCHEFELON;183;Biologique Simple;887540;6493975;887570;6494015;1;Précision +- 50 mètres;38508;TORCHEFELON;38;RHONE-ALPES;FRDR508b;L'Hien du Rau de Bournand à la confluence Hien/Boubre
2008;060920163001;STATION D'EPURATION DE MONACIA D'AULLENE;500;Biologique avec nitrification;1202227;6064531;1202712;6064305;2;Précision +- 500 mètres;20163;MONACIA D AULLENE;2A;CORSE;FRER11859;ruisseau de spartano
2008;060930248001;STATION D'EPURATION DE SAINT DEZERY;400;Biologique Simple;801522;6322679;801555;6322546;1;Précision +- 50 mètres;30248;ST DEZERY;30;LANGUEDOC-ROUSSILLON;FRDR379;Le Gard du Gardon d'Alès au Bourdic
2008;060969036001;STATION D'EPURATION DE CERCIE;900;Biologique avec nitrification;829253;6559682;829250;6559729;1;Précision +- 50 mètres;69218;ST LAGER;69;RHONE-ALPES;FRDR576;L'Ardière
2008;060904234001;STATION D EPURATION DE VENTEROL LES VIVIANS;150;Biologique avec nitrification;946786;6376468;946790;6376468;1;Précision +- 50 mètres;04234;VENTEROL;04;PROVENCE-ALPES-COTE D'AZUR;FRDR292;La Durance du torrent de Trente Pas au torrent de St Pierre
2008;060939335001;STATION D'EPURATION DE MOISSEY (ANCIENNE);500;Biologique avec nitrification;890737;6680413;890732;6680428;1;Précision +- 50 mètres;39335;MOISSEY;39;FRANCHE-COMTE;FRDR10429;ruisseau de frasne
2008;060939559001;STATION D'EPURATION DE LA VIEILLE LOYE;500;Biologique avec nitrification;898407;6664101;898386;6664069;1;Précision +- 50 mètres;39559;LA VIEILLE LOYE;39;FRANCHE-COMTE;FRDR621;La Clauge
2008;060907301002;STATION D'EPURATION DE SAINT VICTOR - PORTERON;175;Biologique Simple;831941;6446176;831954;6446185;1;Précision +- 50 mètres;07301;ST VICTOR;07;RHONE-ALPES;FRDR11247;ruisseau de jointine
2008;060966093003;STATION D'EPURATION DE LAROQUE DES ALBERES;1500;Biologique Simple;692731;6157819;692756;6157705;1;Précision +- 50 mètres;66093;LAROQUE DES ALBERES;66;LANGUEDOC-ROUSSILLON;FRDR10322;rivière le tanyari
2008;060901412001;STATION D'EPURATION DE SULIGNAT;284;Biologique avec nitrification;851306;6566506;851151;6566690;1;Précision +- 50 mètres;01412;SULIGNAT;01;RHONE-ALPES;FRDR10870;rivière la petite veyle
2008;060969234003;STATION D'EPURATION DE ST ROMAIN POPEY - CHATONNIERE;200;Lagunage;817746;6529740;817798;6529746;1;Précision +- 50 mètres;69234;ST ROMAIN DE POPEY;69;RHONE-ALPES;FRDR569a;La Turdine à l'aval de la retenue de Joux et la Brévenne à l'aval de la confluence avec la Turdine
2008;060973242001;STATION D'EPURATION DE ST JEAN D'ARVES - ST SORLIN;17000;Biologique avec nitrification;958308;6460171;958349;6460132;1;Précision +- 50 mètres;73242;ST JEAN D ARVES;73;RHONE-ALPES;FRDR361c;L' Arvan
2008;060901082002;STATION D'EPURATION DE CHANAY - DORCHES;100;Filtres plantés;916198;6547988;916178;6547940;1;Précision +- 50 mètres;01082;CHANAY;01;RHONE-ALPES;FRDR11007;rivière la dorches
2008;060904183002;STATION D'EPURATION DE  SAINT JULIEN DE VERDON LOT.;100;Biologique Simple;984771;6318691;984663;6319282;3;Localisation imprécise;04183;ST JULIEN DU VERDON;04;PROVENCE-ALPES-COTE D'AZUR;FRDL90;lac de Castillon
2008;060925569001;STATION D'EPURATION DE TREPOT - FOUCHERANS;700;Biologique Simple;938560;6679381;938850;6679627;1;Précision +- 50 mètres;25569;TREPOT;25;FRANCHE-COMTE;FRDR11837;ruisseau la brême
2008;060938488001;STATION D'EPURATION DE SICCIEU ST JULIEN ET CARISIEU;183;Lagunage;880503;6515691;880502;6515649;1;Précision +- 50 mètres;38488;SICCIEU ST JULIEN ET CARISIEU;38;RHONE-ALPES;FRDR10922;la seyne fossé
2008;060984015004;STATION D'EPURATION DE BEAUMONT - STE MARGUERITE;50;Décantation primaire ou fosse toutes eaux;875269;6344790;875242;6344798;1;Précision +- 50 mètres;84015;BEAUMONT DU VENTOUX;84;PROVENCE-ALPES-COTE D'AZUR;FRDR10628;ruisseau le groseau
2008;060911026001;STATION D'EPURATION DE BARAIGNE;100;Filtres plantés;604339;6248904;604366;6248899;2;Précision +- 500 mètres;11026;BARAIGNE;11;LANGUEDOC-ROUSSILLON;;
2008;060925001001;STATION D'EPURATION DE ABBANS DESSOUS;200;Lagunage;917702;6674328;917702;6674328;3;Localisation imprécise;25001;ABBANS DESSOUS;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2008;060925056002;STATION D'EPURATION DE BESANCON - PORT-DOUVOT;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;Précision +- 50 mètres;25056;BESANCON;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2008;060920108001;STATION D'EPURATION DE EVISA - CHEF-LIEU;1500;Biologique avec nitrification;1179245;6145474;1179253;6145448;1;Précision +- 50 mètres;20108;EVISA;2A;CORSE;FRER46;Ruisseau de Porto
2008;060938165001;STATION D'EPURATION DE FITILIEU;500;Biologique avec nitrification;899699;6497783;899702;6497756;1;Précision +- 50 mètres;38165;FITILIEU;38;RHONE-ALPES;FRDR509b;La Bourbre du Pont de Cour à l'amont de l'agglomération de la Tour du Pin
2008;060930308001;STATION D'EPURATION DE SANILHAC;300;Biologique Simple;813937;6318227;813911;6318313;1;Précision +- 50 mètres;30308;SANILHAC SAGRIES;30;LANGUEDOC-ROUSSILLON;FRDR378;Le Gard du Bourdic à Collias
2008;060966175001;STATION D'EPURATION DE ST GENIS DES FONTAINES;3200;Biologique avec nitrification et dénitrification;693352;6161342;693405;6161580;1;Précision +- 50 mètres;66175;ST GENIS DES FONTAINES;66;LANGUEDOC-ROUSSILLON;FRDR10322;rivière le tanyari
2008;060970106001;STATION D'EPURATION DE BUFFIGNECOURT;150;Lagunage;926122;6749700;926153;6749711;2;Précision +- 500 mètres;70106;BUFFIGNECOURT;70;FRANCHE-COMTE;FRDR10002;ruisseau de révillon
2008;060971137001;STATION D'EPURATION DE CLUNY;6700;Biologique Simple;827740;6594373;827795;6594361;1;Précision +- 50 mètres;71137;CLUNY;71;BOURGOGNE;FRDR605;La Grosne du Valouzin à la Guye
2008;060971270001;STATION D'EPURATION DE MACON;148000;Biol. avec nitrif., dénitrif. et déphosphatation;840387;6577962;840753;6577887;1;Précision +- 50 mètres;71270;MACON;71;BOURGOGNE;FRDR1807a;La Saône de la confluence avec le Doubs à Villefranche sur Saône
2008;060934111001;STATION D'EPURATION DE GANGES;6000;Biologique avec nitrification et dénitrification;756897;6314859;756937;6314824;1;Précision +- 50 mètres;34111;GANGES;34;LANGUEDOC-ROUSSILLON;FRDR11851;le rieutord
2008;060904124002;STATION D'EPURATION DE MONTAGNAC MONTPEZAT;1000;Biologique avec nitrification;948459;6299223;948414;6299237;1;Précision +- 50 mètres;04124;MONTAGNAC MONTPEZAT;04;PROVENCE-ALPES-COTE D'AZUR;FRDL92;retenue de quinson
2008;060973306002;STATION D'EPURATION DE VALLOIRE - ST MICHEL DE MAUR.;35000;Biologique avec nitrification et dénitrification;970630;6464183;970672;6464162;1;Précision +- 50 mètres;73306;VALLOIRE;73;RHONE-ALPES;FRDR361b;L'Arc du Ruisseau d'Ambin à l'Arvan, La Valloirette et le ravin de Saint Julien
2008;060971249002;STATION D'EPURATION DE LAIVES - BASE DE LOISIRS;150;Lagunage;840394;6618286;839933;6620926;1;Précision +- 50 mètres;71249;LAIVES;71;BOURGOGNE;FRDR602;La Grosne de la Guye à la confluence avec la Saône
2008;060934059003;STATION D'EPURATION DE LA CAUNETTE - BABIO;50;Décantation primaire ou fosse toutes eaux;684303;6250517;684306;6250519;1;Précision +- 50 mètres;34059;LA CAUNETTE;34;LANGUEDOC-ROUSSILLON;FRDR175b;la Cesse en aval de la confluence avec la Cessière
2008;060934214002;STATION D'EPURATION DE POUZOLLES;1500;Biologique Simple;723288;6263888;723360;6263899;1;Précision +- 50 mètres;34214;POUZOLLES;34;LANGUEDOC-ROUSSILLON;FRDR162;La Thongue
2008;060934339001;STATION D'EPURATION DE VILLESPASSANS;200;Biologique Simple;693381;6253360;693381;6253360;1;Précision +- 50 mètres;34339;VILLESPASSANS;34;LANGUEDOC-ROUSSILLON;FRDR10793;rivière de quarante
2008;060938048002;STATION D'EPURATION DE BONNEFAMILLE - LES PIRES;400;Filtres plantés;862840;6503420;862850;6503420;1;Précision +- 50 mètres;38048;BONNEFAMILLE;38;RHONE-ALPES;FRDR11642;ruisseau de bivet
2008;060925124002;STATION D'EPURATION DE CHARMAUVILLERS;950;Biologique avec nitrification;996183;6688947;997040;6688290;2;Précision +- 500 mètres;25124;CHARMAUVILLERS;25;FRANCHE-COMTE;FRDR635;Le Doubs de l'aval du bassin de Chaillexon à la frontière suisse
2008;060925124002;STATION D'EPURATION DE CHARMAUVILLERS;950;Biologique avec nitrification;996183;6688947;997040;6688290;2;Précision +- 500 mètres;25124;CHARMAUVILLERS;25;FRANCHE-COMTE;FRDR635;Le Doubs de l'aval du bassin de Chaillexon au pont de Glere
2008;060925285001;STATION D'EPURATION DE GRAND COMBE CHATELEU -LES GRAS;2400;Biologique avec nitrification;971816;6665499;971730;6665497;1;Précision +- 50 mètres;25285;GRAND COMBE CHATELEU;25;FRANCHE-COMTE;FRDR10323;ruisseau le théverot
2008;060907331001;STATION D'EPURATION DE VALS LES BAINS;6000;Biologique avec nitrification et dénitrification;808368;6395810;808338;6395801;1;Précision +- 50 mètres;07331;VALS LES BAINS;07;RHONE-ALPES;FRDR420;La Volane
2008;060925150001;STATION D'EPURATION DE  CHEVIGNEY SUR L'OGNON;400;Filtres plantés;914718;6692019;914718;6692019;3;Localisation imprécise;25150;CHEVIGNEY SUR L OGNON;25;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2008;060934165002;STATION D'EPURATION DE MONTBAZIN;4500;Lagunage;756476;6267396;756858;6267172;1;Précision +- 50 mètres;34165;MONTBAZIN;34;LANGUEDOC-ROUSSILLON;FRDR148;La Vène
2008;060901243002;STATION D'EPURATION DE MESSIMY SUR SAONE;717;Biologique avec nitrification;835453;6551535;835418;6551555;1;Précision +- 50 mètres;01243;MESSIMY SUR SAONE;01;RHONE-ALPES;FRDR10688;ruisseau la mâtre
2008;060905044001;STATION D' EPURATION DE CREVOUX -HAMEAU DE LA CHALP;250;Biologique avec nitrification;987897;6388670;987433;6389723;1;Précision +- 50 mètres;05044;CREVOUX;05;PROVENCE-ALPES-COTE D'AZUR;FRDR11423;torrent de crévoux
2008;060984045001;STATION D'EPURATION DE FAUCON;720;Biologique avec nitrification;871718;6353234;871723;6353241;1;Précision +- 50 mètres;84045;FAUCON;84;PROVENCE-ALPES-COTE D'AZUR;FRDR390;L'Ouvèze du ruisseau de Toulourenc à la Sorgue
2008;060990009002;STATION D'EPURATION DE BEAUCOURT;7000;Biologique avec nitrification et déphosphatation;994298;6718166;994401;6718308;1;Précision +- 50 mètres;90009;BEAUCOURT;90;FRANCHE-COMTE;FRDR11813;ruisseau la feschotte
2008;060925497001;STATION D'EPURATION DE ROCHES LES BLAMONT;550;Biologique avec nitrification;991125;6707976;991152;6707978;1;Précision +- 50 mètres;25497;ROCHES LES BLAMONT;25;FRANCHE-COMTE;FRDR10823;ruisseau le gland
2008;060926083002;STATION D'EPURATION DE CHATEAUNEUF GALAURE - BONNET;450;Lagunage;852350;6458847;852495;6458650;1;Précision +- 50 mètres;26083;CHATEAUNEUF DE GALAURE;26;RHONE-ALPES;FRDR457;La Galaure du Galaveyson au Rhône
2008;060974245001;STATION D'EPURATION DE ST-MARTIN-BELLEVUE -DIAQUENODS;500;Filtration-infiltration;942442;6545647;942518;6546151;1;Précision +- 50 mètres;74245;ST MARTIN BELLEVUE;74;RHONE-ALPES;FRDR10093;torrent le viéran
2008;060921582002;STATION D'EPURATION DE SANTENAY;8300;Biologique avec nitrification et dénitrification;830355;6647171;830404;6647134;1;Précision +- 50 mètres;21582;SANTENAY;21;BOURGOGNE;FRDR610;La Dheune du ruisseau de la Creuse au Ruisseau de Meursault
2008;060920088001;STATION D EPURATION DE CHIATRA;400;Biologique avec nitrification;1234086;6154118;1234103;6154104;1;Précision +- 50 mètres;20088;CHIATRA DI VERDE;2B;CORSE;FREL134;retenue de l'Alesani
2008;060971100002;STATION D'EPURATION DE CHARDONNAY - BOURG;150;Lagunage;843202;6602283;843249;6602221;1;Précision +- 50 mètres;71100;CHARDONNAY;71;BOURGOGNE;FRDR1807a;La Saône de la confluence avec le Doubs à Villefranche sur Saône
2008;060930129004;STATION D'EPURATION DE GENERARGUES- BLATEIRAS;220;Décantation primaire ou fosse toutes eaux;780327;6332263;780436;6331760;2;Précision +- 500 mètres;30129;GENERARGUES;30;LANGUEDOC-ROUSSILLON;FRDR10277;ruisseau l'amous
2008;060966194001;STATION D'EPURATION DE SERRALONGUE;400;Biologique Simple;663484;6144086;663450;6144080;1;Précision +- 50 mètres;66194;SERRALONGUE;66;LANGUEDOC-ROUSSILLON;FRDR10673;rivière de lamanère
2008;060930109001;STATION D EPURATION DE EUZET LES BAINS ANCIEN;500;Biologique avec nitrification;798100;6330558;798100;6330545;2;Précision +- 500 mètres;30109;EUZET;30;LANGUEDOC-ROUSSILLON;FRDR12022;rivière la droude
2008;060901190001;STATION D'EPURATION DE INNIMOND;150;Biologique avec nitrification;900566;6523100;900569;6523089;1;Précision +- 50 mètres;01190;INNIMOND;01;RHONE-ALPES;FRDR11409;ruisseau le setrin
2008;060904088001;STATION D'EPURATION DE FORCALQUIER - EST;6000;Biologique avec déphosphatation;925179;6321499;925238;6321514;1;Précision +- 50 mètres;04088;FORCALQUIER;04;PROVENCE-ALPES-COTE D'AZUR;FRDR10872;ruisseau le beveron
2008;060904108002;STATION D'EPURATION DE MALIJAI;3000;Biologique Simple;941962;6332834;941725;6332627;1;Précision +- 50 mètres;04108;MALIJAI;04;PROVENCE-ALPES-COTE D'AZUR;FRDR276a;La Bléone du Blès à la confluence avec la Durance
