identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005701135;LA FOULERIE SAS;32350547900028;2 rue de la Foulerie;08110;CARIGNAN;ARDENNES;GRAND-EST;856026.000000;6951210.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0006301341;LE CHROMAGE DUR;30773730400039;Zone Industrielle - Rue Denis Papin;49300;CHOLET;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;408177.000000;6669744.000000;2154;2561Z;Traitement et revêtement des métaux;;
0006400318;MANE ET FILS NOTRE-DAME;41555028400012;620, Route de Grasse;06620;LE BAR-SUR-LOUP;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;1020487.000000;6296643.000000;2154;2053Z;Fabrication d'huiles essentielles;4.(a).(ii);hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes
0006400329;PRODASYNTH;34923637200026;Parc Industriel les bois de Grasse, 4  Avenue  Joseph  Honoré isnard;06130;GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;1018036.660000;6288919.540000;2154;2053Z;Fabrication d'huiles essentielles;4.(a).(ii);hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes
0005501539;SALAISONS CELTIQUES;86250027900057;Le Maupas;35290;SAINT-MEEN-LE-GRAND;ILLE-ET-VILAINE;BRETAGNE;263600;2363900;27572;1013A;Préparation industrielle de produits à base de viande;;
0007000762;PPG FRANCE MANUFACTURING;49327510100027;Route d'Estreux, BP 6;59990;SAULTAIN;NORD;HAUTS-DE-FRANCE;742025.000000;7027208.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;4.(a).(x);colorants et pigments
0005401250;CHALON ENERGIE SA;72622009800016;Rue des Frères Lumière;71100;CHALON-SUR-SAONE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;842050.000000;6635636.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005401715;SUEZ WTS;38813101300061;44,46, rue Paul Sabatier,;71530;CRISSEY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;842350.000000;6638073.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0005801578;NIPRO PHARMAPACKAGING FRANCE;39342477500020;4, Rue de la verrerie;76390;AUMALE;SEINE-MARITIME;NORMANDIE;610362.000000;6963423.000000;2154;2319Z;Fabrication et façonnage d'autres articles en verre, y compris verre technique;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0006301413;GALLIANCE ANCENIS;33053347200024;ZI de l'Hermitage, BP 123;44150;ANCENIS;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;385199.000000;6706769.000000;2154;1012Z;Transformation et conservation de la viande de volaille;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0010004475;HENKEL FRANCE OPERATIONS SAS (WR GRACE);41478164100025;33, Route de Gallardon - CS 70007;28230;EPERNON;EURE-ET-LOIR;CENTRE;602049.000000;6834729.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;;
0005500350;TIMAC AGRO;63205019100162;Zone industrielle QUEMPER GUEZENNEC, B.P. 65;22260;PONTRIEUX;COTES-D'ARMOR;BRETAGNE;248089.000000;6863016.000000;2154;2015Z;Fabrication de produits azotés et d'engrais;4.(c);Installations chimiques destinées à la production industrielle d'engrais à base de phosphore, d'azote ou de potassium (engrais simples ou composés)
0005500557;GUYOT ENVIRONNEMENT BREST;33465292200017;RUE JEAN CH CHEVILLOTTE;29200;BREST;FINISTERE;BRETAGNE;149494.000000;6835492.000000;2154;3832Z;Récupération de déchets triés;;
0005701226;MANQUILLET PARIZEL & CIE;78562049300011;26 rue de l'Industrie, SORENDAL;08800;LES HAUTES-RIVIERES;ARDENNES;GRAND-EST;832458.000000;6977614.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0005800357;TOTAL RAFFINAGE FRANCE;42889111300030;Usine de Gonfreville, TOTAL Plateforme Normandie - B.P. 98 - Gonfreville l'Orcher;76700;HARFLEUR;SEINE-MARITIME;NORMANDIE;498722.000000;6934375.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(i);hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)
0006103348;AUBERT ET DUVAL;38034280800124;Rue de la Tour de Varan - Colonel Riez, BP 141;42700;FIRMINY;LOIRE;AUVERGNE-RHONE-ALPES;800260.000000;6477742.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006400503;ROUSSELOT Isle sur Sorgue SAS;48487014200011;Chemin Moulin Premier;84800;L'ISLE-SUR-LA-SORGUE;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;865228.000000;6315979.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006601317;KNAUF INDUSTRIES EST (ex Isobox);42181984800118;5 rue de la Garenne, Zone Industrielle;34740;VENDARGUES;HERAULT;OCCITANIE;776641.000000;6284600.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0010000037;DOM RONIS;34500414700020;Route de Neuilly, BP n° 8;18600;SANCOINS;CHER;CENTRE;693034.000000;6636961.000000;2154;2572Z;Fabrication de serrures et de ferrures;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0022200044;SARA raffinerie;69201496200025;ZI Californie, BP 436;97210;Le Lamentin;MARTINIQUE;MARTINIQUE;711890.000000;1616198.000000;4559;1920Z;Raffinage du pétrole;1.(a);Raffineries de pétrole et de gaz
0022100053;SOCREMA;30309439500017;Rue Thomas Edison, ZI de JARRY;97122;Baie-Mahault;GUADELOUPE;GUADELOUPE;654110.000000;1797467.000000;4559;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005401595;CB-CHOCOLATERIE DE BOURGOGNE;80963125200016;Rue de Cluj - ZAE CapNord - BP 47709;21000;DIJON;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;804200;2261700;27572;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;;
0005501214;BIGARD Site de Quimperlé;77622146700017;ZI de Kergostiou BP53;29393;QUIMPERLE;FINISTERE;BRETAGNE;160100;2335879;27572;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0006102532;GAL VALENCE S.A;32944905200011;1205 Route des Fondeurs;26120;CHABEUIL;DROME;AUVERGNE-RHONE-ALPES;855632.000000;6425496.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006504238;MAISON d'ARRET de FLEURY MEROGIS;31587164000019;7 Ave des peupliers;91700;FLEURY-MEROGIS;ESSONNE;ILE-DE-FRANCE;653982.000000;6837820.000000;2154;8423Z;Justice;;
0007000945;SITA NORD;57880019500302;Bois des Dames, Lieu-dit Le Bois d'Aulne;62122;LAPUGNOY;PAS-DE-CALAIS;HAUTS-DE-FRANCE;666882.000000;7045072.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005502079;SOLEVAL France;50161987800074;"Parc d'activités de Pontivy sud
 Rue Vicat";56300;LE SOURN;MORBIHAN;BRETAGNE;203000;2351699;27572;1041A;Fabrication d'huiles et graisses brutes;5.(e);Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour
0006802160;SOLEV  Sas;32806270800016;Zone Artisanale, AK - Parcelles 180, 186, 190 à192, 211, 265, 267, 276, 278 à 280, 283, 287 à 292;46600;MARTEL;LOT;OCCITANIE;588711.000000;6426942.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0010500002;CLEXTRAL (ONDAINE);43533716700025;1 rue du Colonel Riez;42702;FIRMINY;LOIRE;AUVERGNE-RHONE-ALPES;800457.000000;6477497.000000;2154;2829B;Fabrication d'autres machines d'usage général;;
0010000470;UCIB - Usine Chimique Ivry Bataille;57365010800026;Allée gauche d'Oulins;28260;ANET;EURE-ET-LOIR;CENTRE;586379.000000;6863687.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0006802478;JINJIANG SAM;30473564000019;ZI des Prades, BP 9;12110;VIVIEZ;AVEYRON;OCCITANIE;639295.000000;6385048.000000;2154;2453Z;Fonderie de métaux légers;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0006303239;DUPLI-PRINT MAYENNE (ex: JOUVE);87858755900021;733, rue Saint Léonard;53101;MAYENNE;MAYENNE;PAYS-DE-LA-LOIRE;432054.000000;6807656.000000;2154;1812Z;Autre imprimerie (labeur);;
0005101954;LECLERCQ;61578035000018;10, grande rue des moulins;80460;OUST-MAREST;SOMME;HAUTS-DE-FRANCE;589150.000000;6994957.000000;2154;2454Z;Fonderie d'autres métaux non ferreux;;
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;54206547900215;2 Route de Gizy, VV018;78943;VELIZY-VILLACOUBLAY;YVELINES;ILE-DE-FRANCE;641111.000000;6853918.000000;2154;2910Z;Construction de véhicules automobiles;;
0005200156;CHAUX DE ST ASTIER SAS;41026404800019;La Jarthe;24110;SAINT-ASTIER;DORDOGNE;NOUVELLE-AQUITAINE;507858.000000;6452817.000000;2154;2352Z;Fabrication de chaux et plâtre;3.(c).(iii);de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour
0005701195;WALOR (ex ATELIERS DES JANVES;78572057400033;ZA de Braux, Avenue Marguerites;08120;BOGNY-SUR-MEUSE;ARDENNES;GRAND-EST;827918.000000;6972652.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0006700377;SCHROFF SAS;31685455300013;ZI, 4 RUE DU MARAIS;67660;BETSCHDORF;BAS-RHIN;GRAND-EST;1060207.000000;6877038.000000;2154;2712Z;Fabrication de matériel de distribution et de commande électrique;;
0006700415;RHONE GAZ Herrlisheim;96950723500048;CS 20705, Route de Drusenheim;67850;HERRLISHEIM;BAS-RHIN;GRAND-EST;1061829.000000;6860422.000000;2154;8292Z;Activités de conditionnement;;
0006700498;CLESTRA HAUSERMAN;79800567400063;1 route du Dr Albert SCHWEITZER;67400;ILLKIRCH-GRAFFENSTADEN;BAS-RHIN;GRAND-EST;1046713.000000;6842196.000000;2154;4332B;Travaux de menuiserie métallique et serrurerie;;
0006700537;AMCOR (ex ALCAN);79638042600059;2 rue Frédéric Meyer;67600;SELESTAT;BAS-RHIN;GRAND-EST;1028832.000000;6804487.000000;2154;2592Z;Fabrication d'emballages métalliques légers;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006700608;MARS WRIGLEY CONFECTIONERY FRANCE;49488785400037;3 chemin de la Sandlach, BP 10036;67500;HAGUENAU;BAS-RHIN;GRAND-EST;1049012.000000;6869365.000000;2154;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;;
0010001770;STORENGY;48765063200143;Stockages souterrains de Chémery, 1000 rue du Petit Etang;41700;CHEMERY;LOIR-ET-CHER;CENTRE;1.482200;47.390000;4326;3523Z;Commerce de combustibles gazeux par conduites;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0010001790;IDI COMPOSITES INTERNATIONAL EUROPE;31188911700017;Rue Laennec - ZI Vineuil (Blois Sud), CS 97202;41350;VINEUIL;LOIR-ET-CHER;CENTRE;577990.000000;6719835.000000;2154;2016Z;Fabrication de matières plastiques de base;;
0010001799;SIEOM de Mer - Vernou-en-Sologne;25410047200011;Usine d'incinération;41230;VERNOU-EN-SOLOGNE;LOIR-ET-CHER;CENTRE;600644.000000;6712004.000000;2154;3811Z;Collecte des déchets non dangereux;;
0005503363;Marine Harvest Kritsen;41179561000012;Moulin Conval;29246;POULLAOUEN;FINISTERE;BRETAGNE;157125;2388011;27572;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;;
0005503446;I .P B S;44938165600015;"Z I sud est
 16 Rue des Charmilles";35557;CESSON-SEVIGNE;ILLE-ET-VILAINE;BRETAGNE;306656;2353557;27572;1812Z;Autre imprimerie (labeur);;
0005503427;Cité Marine;35378684100042;Carrefour Industriel du Porzo;56700;KERVIGNAC;MORBIHAN;BRETAGNE;182456;2321973;27572;1085Z;Fabrication de plats préparés;;
0005800385;UTC Aerospace Systems - Site de SAINT-MARCEL;44317723300048;43 rue des Prés;27950;SAINT-MARCEL;EURE;NORMANDIE;536247;2454490;27572;2651A;Fabrication d'équipements d'aide à la navigation;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005503805;FUJIFILM HOLDINGS FRANCE;41283852600033;ZAC de la Croix Rouge;35530;BRECE;ILLE-ET-VILAINE;BRETAGNE;315700;2352524;27572;7420Z;Activités photographiques;;
0006200347;KAISER;33441391100010;route de sorbey;54260;LONGUYON;MEURTHE-ET-MOSELLE;GRAND-EST;836701;2499344;27572;2920Z;Fabrication de carrosseries et remorques;;
0006201312;Technilor;37280192800014;16 rue de boussange BP 90134;57304;HAGONDANGE;MOSELLE;GRAND-EST;879203;2479326;27572;2561Z;Traitement et revêtement des métaux;;
0006200679;CSME;41243174400199;17 rue Gabriel Peri;54110;VARANGEVILLE;MEURTHE-ET-MOSELLE;GRAND-EST;943718.000000;6842558.000000;2154;1084Z;Fabrication de condiments et assaisonnements;;
0006202418;PAPETERIE DES CHATELLES;78995941800011;route de Saint Die;88110;RAON-L'ETAPE;VOSGES;GRAND-EST;933600;2388199;27572;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006201529;CHARAL METZ;54695037900224;RUE DU TROU AUX SERPENTS;57050;METZ;MOSELLE;GRAND-EST;879979;2464744;27572;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0005301789;MAITRES LAITIERS DU COTENTIN;33815461000046;8 Route de Valognes;50260;SOTTEVAST;MANCHE;NORMANDIE;315382.000000;2510274.000000;27572;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0006400239;FIRMENICH TOURRETTES;33961249100052;"1149 Route de Callian
 anc Lieu dit Le caravoux";83440;TOURRETTES;VAR;PROVENCE-ALPES-COTE-D'AZUR;952693;1856595;27572;2053Z;Fabrication d'huiles essentielles;;
0010000419;SUPERTAPE FRANCE;33159387100030;"ZI Rue de Boisricheux
 CS 90002";28000;CHARTRES;EURE-ET-LOIR;CENTRE;537368;2384184;27572;2229B;Fabrication de produits de consommation courante en matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006400209;TRANSFIX;31234681000046;Z.I. TOULON-EST BP 089 636, avenue de Draguignan;83130;TOULON;VAR;PROVENCE-ALPES-COTE-D'AZUR;892229;1798260;27572;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;;
0006400975;SRA SAVAC AGENCE Paca;95752847400530;BP60049 Montée des Pins CEDEX;13655;ROGNAC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;834699;1836000;27572;3700Z;Collecte et traitement des eaux usées;;
0007000814;Station d'Avion HP;38197243900073;ZAL de la Fosse 7;62210;AVION;PAS-DE-CALAIS;HAUTS-DE-FRANCE;634604;2601685;27572;3523Z;Commerce de combustibles gazeux par conduites;;
0007001067;AKERS France Usine de Berlaimont;69201176000083;"17, chemin des Hayzettes
 BP 20010";59145;BERLAIMONT;NORD;HAUTS-DE-FRANCE;705726;2579505;27572;2891Z;Fabrication de machines pour la métallurgie;;
0005507315;Conserverie MINERVE;52242742600021;Rue de Kerlebert;56530;QUEVEN;MORBIHAN;BRETAGNE;169300;2325599;27572;1039A;Autre transformation et conservation de légumes;;
0006502878;EDF CPE site de Vaires;55208131789409;Allée Marcel Paul;77360;VAIRES-SUR-MARNE;SEINE-ET-MARNE;ILE-DE-FRANCE;622200;2430700;27572;3511Z;Production d'électricité;;
0010000613;ZODIAC SEATS FRANCE;51545008800015;7 rue Lucien Coupet;36100;ISSOUDUN;INDRE;CENTRE;573496;2216677;27572;3030Z;Construction aéronautique et spatiale;;
0010001516;TROUILLET PANNEAUX;82350362800013;26, rue des frères Lumière;45800;SAINT-JEAN-DE-BRAYE;LOIRET;CENTRE;573063;2325157;27572;2920Z;Fabrication de carrosseries et remorques;;
0007000490;RDM BLENDECQUES SAS;49943436300010;Rue de l'Hermitage, CS 53006 BLENDECQUES;62501;BLENDECQUES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;647725.000000;7068475.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0010100002;PHILIPS Lighting France Miribel;40280552700304;Rue des Brotteaux cedex;01708;MIRIBEL;AIN;AUVERGNE-RHONE-ALPES;803525;2095067;27572;2740Z;Fabrication d'appareils d'éclairage électrique;;
0005401856;JADS;42870978600043;Av de Strasbourg;21800;CHEVIGNY-SAINT-SAUVEUR;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;811035;2258624;27572;2932Z;Fabrication d'autres équipements automobiles;;
0010100088;ACV BIAJOUX ASSAINISSEMENT;43166309500021;635 Rue Lavoisier;01960;PERONNAS;AIN;AUVERGNE-RHONE-ALPES;821266;2134909;27572;3700Z;Collecte et traitement des eaux usées;;
0006000457;VALDI;47973689400029;Avenue Maryse Bastié;87410;LE PALAIS-SUR-VIENNE;HAUTE-VIENNE;NOUVELLE-AQUITAINE;521263;2096368;27572;2410Z;Sidérurgie;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005501947;Société des Volailles de Plouray;84007131000014;Route de Gueméné;56770;PLOURAY;MORBIHAN;BRETAGNE;174262;2365204;27572;1012Z;Transformation et conservation de la viande de volaille;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0005504156;François-Charles Oberthur Fiduciaire, site de Chantepie;34070953400242;20, rue du Breil;35135;CHANTEPIE;ILLE-ET-VILAINE;BRETAGNE;304976;2350649;27572;1812Z;Autre imprimerie (labeur);;
0006000491;LS INDUSTRIE;83275552400028;ZONE INDUSTRIELLE DU CHEIX;23300;LA SOUTERRAINE;CREUSE;NOUVELLE-AQUITAINE;534291;2137696;27572;2550B;Découpage, emboutissage;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006300980;SNV Laval;40443277500116;Z.I. des Touches 75 rue Etienne Lenoir CS 86148;53062;LAVAL;MAYENNE;PAYS-DE-LA-LOIRE;368349;2345950;27572;1012Z;Transformation et conservation de la viande de volaille;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0006802287;CUIRS DU FUTUR;40169500200014;2 IMP LAVOISIER;81304;GRAULHET;TARN;OCCITANIE;571656;1862120;27572;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0024700068;SCHNEIDER ELECTRIC AMT;51174635600183;Boulevard de la Résistance - BP 84019;71040;MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;791968;2148176;27572;2712Z;Fabrication de matériel de distribution et de commande électrique;;
0006201210;UMICORE Autocat France;50005149500017;ZI SAINTHE AGATHE - BP 80029;57192;FLORANGE;MOSELLE;GRAND-EST;874832;2487362;27572;2932Z;Fabrication d'autres équipements automobiles;;
0006301048;ARJO WIGGINS Papiers Couchés S.A.S.;39336113400033;17, rue du 8 Mai - BP 03;72310;BESSE-SUR-BRAYE;SARTHE;PAYS-DE-LA-LOIRE;481485;2316200;27572;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006301551;MECABOR NC;81957641400018;ZI DE MONTIFAUT;85700;POUZAUGES;VENDEE;PAYS-DE-LA-LOIRE;357574;2202777;27572;2562B;Mécanique industrielle;;
0005501172;MERALLIANCE ARMORIC;34404275900037;55, avenue de Kéradennec;29556;QUIMPER;FINISTERE;BRETAGNE;120134;2352586;27572;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;;
0005501901;BRETAGNE CHIMIE FINE;32514837700022;BOISEL;56140;PLEUCADEUC;MORBIHAN;BRETAGNE;246900;2317199;27572;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0005503548;PEP;42080049200027;"Z1 CAMAGNON
 CS 70309";56803;PLOERMEL;MORBIHAN;BRETAGNE;246313;2336393;27572;1089Z;Fabrication d'autres produits alimentaires n.c.a.;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006105220;ISOCHEM SAS;30482850200134;Rue Lavoisier - BP 36;38801;LE PONT-DE-CLAIX;ISERE;AUVERGNE-RHONE-ALPES;864499;2019900;27572;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;4.(d);Installations chimiques destinées à la fabrication industrielle de produits phytosanitaires et de biocides
0006302097;SODIPA EMBALLAGES;00548054600018;LENIPHEN;44350;GUERANDE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;240026;2269550;27572;1721C;Fabrication d'emballages en papier;;
0005100779;BAXI France;60204167500144;175, rue de la Magdeleine;02202;VILLENEUVE-SAINT-GERMAIN;AISNE;HAUTS-DE-FRANCE;673696;2486478;27572;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;;
0005100864;VALNOR;41030116200245;CSD du Mont César;60930;BAILLEUL-SUR-THERAIN;OISE;HAUTS-DE-FRANCE;591600;2487400;27572;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006102027;Abattoirs des Crêts;33197998900026;3 rue Joseph Jacquard - CENORD - BP 8203;01008;BOURG-EN-BRESSE;AIN;AUVERGNE-RHONE-ALPES;823380;2137602;27572;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0005200346;CEREXAGRI;56980498200357;14 avenue Manon Cormier;33530;BASSENS;GIRONDE;NOUVELLE-AQUITAINE;373196;1993439;27572;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;4.(b).(i);gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle
0005205487;Usine POLYREY;45650053700018;Port de Couze;24150;LALINDE;DORDOGNE;NOUVELLE-AQUITAINE;473638;1982986;27572;3530Z;Production et distribution de vapeur et d'air conditionné;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006301005;FAMAT;32185379800023;ZI de BRAIS BP 218;44614;SAINT-NAZAIRE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;255960;2262718;27572;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005302429;AMCOR FLEXIBLES;60182004600055;13 avenue de l'Industrie;61200;ARGENTAN;ORNE;NORMANDIE;426147;2418440;27572;1721C;Fabrication d'emballages en papier;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005401109;ITRON FRANCE;43402724900029;9 Rue Ampère;71031;MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;791968;2148176;27572;2651B;Fabrication d'instrumentation scientifique et technique;;
0005401195;Uniper - Centrale de LUCY;39936146800081;20 Quai de Moulins BP 121;71300;MONTCEAU-LES-MINES;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;755295;2188431;27572;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005401310;SICLI OPERATIONS FRANCE;79915778900014;ZI La Saunière;89600;SAINT-FLORENTIN;YONNE;BOURGOGNE-FRANCHE-COMTE;703848;2334103;27572;3299Z;Autres activités manufacturières n.c.a.;;
0005500644;ENTREMONT;32552045000256;ZA de Saint-Antoine;29834;CARHAIX-PLOUGUER;FINISTERE;BRETAGNE;161600;2380599;27572;1051D;Fabrication d'autres produits laitiers;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005500599;THALES SYSTEMES AEROPORTES CENTRE H. NOMY;38347509200045;10, avenue de la 1ère DFL - CS 93801;29238;BREST;FINISTERE;BRETAGNE;94693;2399205;27572;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;;
