ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2012;060971456001;STATION D'EPURATION DE ST MARTIN EN BRESSE;970;29,862;90,06;66,36;;1,313;;;7,163;39,672;12,673;;,953;;;ST MARTIN EN BRESSE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971460003;STATION D'EPURATION DE ST MAURICE DE SATONNAY;190;2,322;6,837;2,554;;,09;;;,039;,4;,026;,714;,084;;;ST MAURICE DE SATONNAY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971480003;STATION D'EPURATION DE ST SERNIN DU PLAIN - NION;150;7,182;18,058;6,954;1,368;,164;;;,054;,316;,072;,041;,005;;;ST SERNIN DU PLAIN;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971481001;STATION D'EPURATION DE ST SYMPHORIEN D'ANCELLES;18000;550,903;1144,94;433,713;71,441;9,449;;;;40,348;4,17;,883;,805;;;ST SYMPHORIEN D ANCELLES;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971484001;STATION D'EPURATION DE ST USUGE - BOURG;200;12,81;36,876;17,304;;,298;;;,21;1,806;,91;,191;,036;;;ST USUGE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971489001;STATION D'EPURATION DE ST VINCENT EN BRESSE - BOURG;240;31;51,15;61;;,225;;;1,238;10,538;5,25;,695;,15;;;ST VINCENT EN BRESSE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971494001;STATION D'EPURATION DE LA SALLE - BOURG;600;12;28,3;15,5;;,455;;;;;;;;;;LA SALLE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971495002;STATION D'EPURATION DE SALORNAY SUR GUYE;810;9,24;18,48;11,52;;,396;;;3,926;20,989;25,066;;,619;;;SALORNAY SUR GUYE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971506001;STATION D'EPURATION DE SAVIGNY EN REVERMONT;600;5,344;30,728;22,044;;,468;;;5,43;38,01;18,462;6,679;,977;;;SAVIGNY EN REVERMONT;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971512005;STATION D'EPURATION DE SENNECEY LE GRAND - VIELMOULIN;3000;77,574;258,731;164,057;46,153;4,215;;;4,049;18,32;5,047;8,634;,326;;;SENNECEY LE GRAND;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971523001;STATION D'EPURATION DE SIMARD - BOURG;1170;45,002;70,453;9,683;2,156;1,694;;;;6,6;2,64;;;;;SIMARD;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971525001;STATION D'EPURATION DE SOLOGNY - CROIX BLANCHE;750;15,9;64,024;28,514;;,827;;;2,175;11,832;4,002;;,322;;;SOLOGNY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971526001;STATION D'EPURATION DE SOLUTRE POUILLY;500;19,72;38,352;20,536;;,394;;;;;;;;;;SOLUTRE POUILLY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971532001;STATION D'EPURATION DE TAIZE - COMMUNAUTE;1600;22,5715;71,242;40,552;;,7905;;;,2975;3,2625;,56;3,614;,1905;;;TAIZE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971543001;STATION D'EPURATION DE TOURNUS;10500;112,628;342,255;187,518;49,814;6,311;;,141;7,169;28,578;7,719;12,467;2,17;;,05;TOURNUS;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971545001;STATION D'EPURATION DE TRAMAYES;800;18,518;49,447;29,55;;,591;;;;;;;;;;TRAMAYES;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971546100;STATION D'EPURATION ABATTOIR DE VOLAILLES;6500;214,141;403,592;131,586;;3,137;;;,896;12,595;2,514;1,709;,485;;;TRAMBLY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971550001;STATION D'EPURATION DE UCHIZY;810;11,16;49,41;41,58;;,653;;;6,5;30,16;18,46;2,417;,624;;;UCHIZY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971556001;STATION D'EPURATION DE VARENNES LES MACON;950;46,34;97,314;22,839;;1,748;;;;;4,89;;1,092;;;VARENNES LES MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971567001;STATION D'EPURATION DE VERGISSON;700;28,65;83,085;34,38;;,821;;;,8;4,6;2;;,28;;;VERGISSON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971574001;STATION D'EPURATION DE VERZE - BOURG;500;18,4;55,92;20,8;;,696;;;2,021;10,763;5,546;;,15;;;VERZE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060971584001;STATION D'EPURATION DE VIRE;2217;42,141;121,362;79,772;15,006;1,712;;;1,718;8,218;2,29;2,638;1,358;;;VIRE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;
2012;060973004001;STATION D'EPURATION DE AILLON LE JEUNE;4000;104,493;193,73;144,48;;2,607;;;15,931;42,401;15,548;;2,781;;;AILLON LE JEUNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973006003;STATION D'EPURATION DE AIME - LA PLAGNE;60000;938,828;2124,076;872,769;232,939;22,814;;;25,903;146,691;46,047;176,788;2,879;;;AIME-LA-PLAGNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973008001;STATION D'EPURATION DE AIX LES BAINS;90000;2543,814;7084,24;3723,935;725,394;78,264;;,662;89,8;481,336;76,841;446,892;9,949;;,54;AIX LES BAINS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973010001;STATION D'EPURATION DE ALBENS;3000;73,028;219,345;117,92;26,032;2,62;;;2,358;23,51;3,101;15,112;,427;;;ENTRELACS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973013003;STATION D'EPURATION DE ALBIEZ MONTROND - CHEF LIEU;5000;13,501;38,892;21,164;;1,553;;;7,845;15,869;11,652;;;;;ALBIEZ MONTROND;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973032003;STATION D'EPURATION DE LA BATHIE - VERNAYS;8000;294,563;521,273;145,358;;9,448;;;1,866;19,418;2,062;;3,819;;;LA BATHIE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973038002;STATION D'EPURATION DE BELLENTRE;28700;505,889;960,392;538,151;;13,083;;;37,252;98,304;24,303;;7,954;;;LA PLAGNE TARENTAISE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973040001;STATION D'EPURATION DE BESSANS;5500;69,283;165,787;113,537;;1,983;;;1,381;11,328;2,773;;,67;;;BESSANS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973045001;STATION D'EPURATION DE LE BOIS MOUTIERS - SALINS;45000;825,664;2106,577;1105,725;99,112;23,603;,003;,194;16,143;119,329;18,695;60,714;4,256;0;,257;GRAND-AIGUEBLANCHE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973051002;STATION D'EPURATION DE LE BOURGET DU LAC - SUD;10000;397,971;1103,294;558,239;110,736;16,243;;,094;11,421;62,765;19,619;30,63;1,85;;,056;LE BOURGET DU LAC;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973054001;STATION D'EPURATION DE BOURG SAINT MAURICE;65000;1624,955;3566,403;1610,312;363,998;38,915;;;52,452;266,235;100,989;285,895;5,104;;;BOURG ST MAURICE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973057001;STATION D'EPURATION DE BRIDES LES BAINS - LA SAULCE;;1,287;2,262;6,37;,358;,064;;;,008;,126;,023;,014;,019;;;BRIDES LES BAINS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973058002;STATION D'EPURATION DE LA BRIDOIRE - CHEF LIEU;1000;24,683;78,894;17,507;7,663;,792;;;,435;6,48;2,229;3,296;,472;;;LA BRIDOIRE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973058003;STATION D'EPURATION DE LA BRIDOIRE - AIGUEBELETTE;13500;269,692;639,079;398,437;82,452;9,461;;;4,709;45,358;9,876;18,907;2,134;;;LA BRIDOIRE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973065001;STATION D'EPURATION DE CHAMBERY;265000;7491,662;16028,08;7259,327;1483,201;159,162;30,107;2,597;463,232;1910,369;601,809;834,794;40,503;8,127;1,349;CHAMBERY;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973065003;STATION D'EPURATION DE CHAMBERY - HAMEAU CHALLOT EST;100;1,54;2,74;1,688;,248;,038;,003;,001;,01;,096;,018;,131;,015;,001;0;CHAMBERY;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973065004;STATION D'EPURATION DE CHAMBERY -HAMEAU CHALLOT OUEST;80;1,54;2,74;1,688;,248;,038;0;,001;,01;,096;,018;,046;,015;0;0;CHAMBERY;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973068001;STATION D'EPURATION DE CHAMOUSSET - PONT ROYAL;3000;60,718;168,718;96,938;19,387;2,174;;;1,831;16,519;2,455;2,799;,492;;;CHAMOUSSET;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973070001;STATION D'EPURATION DE CHAMPAGNEUX - CHEF LIEU;350;1,025;2,115;1,098;;,031;;;,084;,435;,115;;,021;;;CHAMPAGNEUX;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973070002;STATION D'EPURATION DE CHAMPAGNEUX - LESCHAUX;150;5,352;15,373;4,865;;,213;;;1,687;5,593;1,199;;,131;;;CHAMPAGNEUX;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973085001;STATION D'EPURATION DE CHINDRIEUX;1700;107,068;194,544;104,122;;2,12;;;1,934;10,557;4,278;;,905;;;CHINDRIEUX;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973091001;STATION D'EPURATION DE CONJUX;300;3,808;10,108;6,272;;;;;,014;,252;,154;;;;;CONJUX;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973097001;STATION D'EPURATION DE CURIENNE;500;14,023;23,902;9,842;3,123;,326;0;,004;,444;1,739;1,332;3,374;,333;0;,001;CURIENNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973098001;STATION D'EPURATION DE LES-DESERTS - LA-FECLAZ;2500;31,479;75,779;31,234;8,263;,86;;;,416;3,142;1,074;4,536;,27;;;LES DESERTS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973100001;STATION D'EPURATION DE DOMESSIN - CHEF LIEU;800;20,64;72,326;19,522;4,429;,568;;;3,321;8,55;2,527;2,761;,331;;;DOMESSIN;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973116002;STATION D'EPURATION DE FONTCOUVERTE - LES ANSELMES;200;2,062;4,867;2,211;,546;,066;;;,096;,805;,091;,033;,065;;;FONTCOUVERTE LA TOUSSUIRE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973123001;STATION D'EPURATION DE LA GIETTAZ;3000;31,189;72,075;35,666;;1,192;;;3,591;17,401;7,161;;,733;;;LA GIETTAZ;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973124001;STATION D'EPURATION DE GILLY SUR ISERE - ALBERTVILLE;46000;1156,443;2889,027;1450,982;;39,909;;;21,579;224,486;40,16;50,77;15,392;;;GILLY SUR ISERE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973143001;STATION D'EPURATION DE LANSLEBOURG MONT CENIS;16000;426,249;889,051;440,607;;11,781;;;5,896;43,617;13,196;;2,355;;;VAL-CENIS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973171003;STATION D'EPURATION DE MONTMELIAN;22000;531,941;1259,639;618,738;139,694;13,139;;;5,696;46,192;16,38;27,927;4,232;;;MONTMELIAN;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973187004;STATION D'EPURATION DE LA LECHERE - AIGUEBLANCHE;25000;544,744;1391,92;702,694;109,017;12,239;;;15,173;72,825;30,264;111,958;1,79;;;LA LECHERE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973218003;STATION D'EPURATION DE RUFFIEUX - SAUMONT;1200;40,02;58,754;29,485;;;;;,235;2,422;,604;;;;;RUFFIEUX;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973223001;STATION D'EPURATION DE SAINT ANDRE - MODANE;29700;610,035;1252,724;725,708;;15,268;;;7,202;63,619;9,122;;9,484;;;ST ANDRE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973226001;STATION D'EPURATION DE ST BERON;600;13,832;38,198;17,45;6,086;,638;;;,319;3,192;2,766;,427;,096;;;ST BERON;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973227001;STATION D'EPURATION DE SAINT BON TARENTAISE - VANOISE;65000;1505,512;2781,261;1111,483;253,798;29,669;;;63,117;208,232;62,874;146,77;64,576;;;COURCHEVEL ;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973230001;STATION D'EPURATION DE ST COLOMBAN DES VILLARDS;3500;16,381;43,336;21,225;;,731;;;2,088;11,654;2,275;;,568;;;ST COLOMBAN DES VILLARDS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973236001;STATION D'EPURATION DE ST GENIX SUR GUIERS;1800;67,68;165,816;43,428;;1,895;;;15,744;57,072;21,156;;1,279;;;SAINT-GENIX-LES-VILLAGES;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973242001;STATION D'EPURATION DE ST JEAN D'ARVES - ST SORLIN;17000;335,692;738,397;517,74;;10,236;;;7,528;44,749;16,876;;1,09;;;ST JEAN D ARVES;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973247002;STATION D'EPURATION DE ST JEAN - ST PIERRE D'ALBIGNY;7200;255,728;631,687;357,634;49,858;5,975;;;2,851;31,56;4,465;13,112;1,572;;;ST JEAN DE LA PORTE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973248001;STATION D'EPURATION DE ST JEAN DE MAURIENNE;27500;739,055;2436,024;901,037;;26,334;;;6,346;91,22;27,746;;10,175;;;ST JEAN DE MAURIENNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973257001;STATION D'EPURATION DE ST MARTIN BELLEV. - MENUIRES;80000;1086,809;2626,543;1196,559;;41,189;;;298,249;661,615;72,847;295,221;2,278;;;LES BELLEVILLE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973257004;STATION D'EPURATION DE ST MARTIN BELLEV. - VILLARENGER;6000;95,011;202,947;84,538;28,529;3,541;;;2,363;21,38;2,936;9,036;,771;;;LES BELLEVILLE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973262002;STATION D'EPURATION DE ST NICOLAS CHAPELLE - INTERCOM;28000;220,852;429,219;268,745;;8,327;;;;25,16;1,102;;4,486;;;ST NICOLAS LA CHAPELLE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973263001;STATION D'EPURATION DE ST OFFENGE DESSOUS;1500;15,053;73,895;32,888;;1,302;;;1,228;4,858;2,963;3,044;,171;;;SAINT-OFFENGE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973268001;STATION D'EPURATION DE ST PAUL SUR ISERE;1950;58,333;86,952;34,635;16,771;1,932;;;43,75;88,593;18,229;17,5;1,932;;;ST PAUL SUR ISERE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973270002;STATION D'EPURATION DE ST PIERRE D'ALBIGNY - ST JEAN;;236,25;540,75;304,5;43,313;6,038;;;1,575;23,625;3,78;4,562;1,47;;;ST PIERRE D ALBIGNY;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973286002;STATION D'EPURATION DE SERRIERES EN CHAUTAGNE;1600;96,99;167,595;70,47;;;;;,48;8,655;2,61;;;;;SERRIERES EN CHAUTAGNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973287001;STATION D'EPURATION DE SOLLIERES SARDIERES;6500;100,369;232,951;126,969;;4,073;;;2,118;13,942;29,785;;1,033;,002;;VAL-CENIS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973293001;STATION D'EPURATION DE THOIRY;365;5,859;11,466;4,704;2,163;,202;,014;,002;;1,05;,126;4,549;,181;,009;,001;THOIRY;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973294001;STATION D'EPURATION DE LA THUILE;150;5,978;10,809;5,685;1,322;,132;,019;,002;,305;2,123;,878;1,882;,135;,008;,002;LA THUILE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973296001;STATION D'EPURATION DE TIGNES - LE LAC;30000;678,458;1603,229;625,963;180,991;18,443;;;101,442;342,272;47,803;96,052;,877;;;TIGNES;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973296002;STATION D'EPURATION DE TIGNES - LES BREVIERES;4500;96,229;224,71;94,647;21,84;2,093;;;12,183;39,062;8,928;14,667;,176;;;TIGNES;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973302001;STATION D'EPURATION DE LA TRINITE LES GRASSETS;60;1,243;2,957;1,68;,217;,034;;;,007;,111;,005;,006;,02;;;LA TRINITE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973303001;STATION D'EPURATION DE UGINE;12000;189,447;443,908;204,852;;7,457;;;16,142;66,591;19,615;;4,148;;;UGINE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973304001;STATION D'EPURATION DE VAL D'ISERE;32000;716,989;1728,585;809,807;181,915;18,158;;;103,176;331,758;69,387;121,109;1,732;;;VAL D ISERE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973306002;STATION D'EPURATION DE VALLOIRE - ST MICHEL DE MAUR.;35000;561,049;1538,325;670,962;;19,769;;;22,076;155,73;34,283;;12,133;;;VALLOIRE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973308002;STATION D'EPURATION DE VENTHON - CHEF LIEU;750;13,56;25,086;12,882;4,554;1,075;;;2,486;6,893;1,356;10,554;,701;;;VENTHON;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973317002;STATION D'EPURATION DE VILLARD/DORON - BEAUFORTAIN;30000;678,682;1001,089;387,258;;10,608;;;20,638;75,542;18,406;;,886;;;VILLARD SUR DORON;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973318001;STATION D'EPURATION DE VILLAREMBERT - LE CORBIER;18000;267,655;638,959;313,876;;12,741;;;81,927;186,116;21,039;96,361;,545;;;VILLAREMBERT;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973327002;STATION D'EPURATION DE VIONS;450;24,129;43,556;26,009;;;;;5,078;11,882;5,093;;;;;VIONS;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060973330001;STATION D'EPURATION DE YENNE;5000;254,692;596,039;328,452;;6,683;;;4,086;18,393;6,283;;2,246;;;YENNE;SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974001001;STATION D'EPURATION DE ABONDANCE;26300;395,134;919,415;544,427;;9;;,025;16,383;71,785;23,111;;,517;;,039;ABONDANCE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974002004;STATION D'EPURATION DE ALBY SUR CHERAN - ST SYLVESTRE;5000;184,658;416,617;225,395;;4,404;;;,172;6,639;2,128;;1,949;;;ALBY SUR CHERAN;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974004001;STATION D'EPURATION DE ALLEVES;250;6,864;11,155;5,817;;,246;;;,351;1,673;,401;;,215;;;ALLEVES;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974006001;STATION D'EPURATION DE ALLONZIER LA CAILLE;12400;488,098;909,867;395,14;;10,89;;;7,407;43,052;7,125;;4,394;;;ALLONZIER LA CAILLE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974012001;STATION D'EPURATION DE GAILLARD - ANNEMASSE;124000;4211,606;9279,749;4663,619;868,961;99,579;42,368;,89;260,429;894,827;236,497;666,19;16,057;1,114;,758;ANNEMASSE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974014002;STATION D'EPURATION DE ARACHES - FLAINE;14400;106,529;242,631;101,992;24,119;2,818;;;2,765;12,909;3,759;16,997;,159;;;ARACHES-LA-FRASSE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974014004;STATION D'EPURATION DE ARACHES;15000;195,866;388,534;264,069;;6,383;;;7,663;48,114;11,367;;3,905;;;ARACHES-LA-FRASSE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974018001;STATION D'EPURATION DE ARENTHON;90000;1710,512;3691,618;1613,918;298,405;71,882;;;24,758;164,692;22,097;36,172;26,043;;;ARENTHON;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974026001;STATION D'EPURATION DE LA-BALME-DE-SILLINGY;3000;76,703;165,218;87,437;17,26;2,402;;;3,287;18,232;6,957;11,466;1,721;;;LA BALME DE SILLINGY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974029001;STATION D'EPURATION DE BASSY;500;2,092;4,758;1,705;,623;,073;;;,031;,171;,022;,142;,047;;;BASSY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974032001;STATION D'EPURATION DE BELLEVAUX;2500;42,201;104,787;80,075;;,998;;;1,098;4,572;2,102;;,084;;;BELLEVAUX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974033001;STATION D'EPURATION DE BERNEX;4000;55,662;153,042;80,84;;1,933;;;2,559;12,863;4,295;14,672;,197;;;BERNEX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974034003;STATION D'EPURATION DE LE BIOT - COUVALOUP;3900;22,597;53,713;27,174;9,069;1,081;;;,697;3,868;,692;7,881;,28;;;LE BIOT;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974037001;STATION D'EPURATION DE BOEGE;1230;54,441;135,674;62,677;;;;;4,197;21,465;5,672;;1,271;;;BOEGE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974038001;STATION D'EPURATION DE BOGEVE;2600;94,833;213,373;98,33;;2,093;;;4,533;20,572;14,36;5,846;1,493;;;BOGEVE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974040001;STATION D'EPURATION DE CRANVES SALES;7500;363,355;783,321;392,837;86,634;9,931;4,001;,101;27,901;81,716;37,975;30,812;5,142;,622;,072;BONNE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974042001;STATION D'EPURATION DE BONNEVILLE;24000;984,123;2949,231;1413,885;;26,254;,009;,125;26,902;121,47;47,297;;1,739;,002;,055;BONNEVILLE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974046001;STATION D'EPURATION DE BOUSSY;500;3,57;10,5;9,94;;;;;;,84;;;;;;BOUSSY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974048001;STATION D'EPURATION DE BRENTHONNE;1740;42,104;95,784;50,673;;1,721;;;8,838;46,503;14,713;;3,195;;;BRENTHONNE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974050001;STATION D'EPURATION DE BURDIGNIN;1000;11,496;26,289;10,076;;,417;;;,13;,978;,098;;,173;;;BURDIGNIN;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974051001;STATION D'EPURATION DE CERCIER;400;3,274;7,05;3,075;;,159;;;,13;,589;,13;;,069;;;CERCIER;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974052001;STATION D'EPURATION DE CERNEX;1000;11,849;22,234;17,822;;,522;;;,398;2,408;,564;;,269;;;CERNEX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974055001;STATION D'EPURATION DE CHALLONGES;400;4,275;7,895;3,723;1,424;,151;;;,134;,472;,142;,685;,133;;;CHALLONGES;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974066001;STATION D'EPURATION DE CHAVANNAZ;200;1,746;4,167;1,8;;,073;;;,048;,296;,104;;,053;;;CHAVANNAZ;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974068003;STATION D'EPURATION DE CHENE EN SEMINE - TASSONNIERE;350;5,544;15,492;6,738;;,21;;;,08;,757;,07;;,163;;;CHENE EN SEMINE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974069001;STATION D'EPURATION DE CHENEX;600;18,996;41,561;18,183;;;;;,202;1,429;,149;;;;;CHENEX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974071001;STATION D'EPURATION DE CHESSENAZ;200;3,024;11,777;7,426;;;;;,05;,571;,087;;;;;CHESSENAZ;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974074001;STATION D'EPURATION DE CHEVRIER;9500;204,974;473,806;272,248;;7,376;;;5,899;25,48;6,782;;3,79;;;CHEVRIER;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974075001;STATION D'EPURATION DE CHILLY - COUCY;460;;;;;;;;,079;,789;,082;;;;;CHILLY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974075002;STATION D'EPURATION DE CHILLY - NOVERY;400;1,348;2,841;1,403;;;;;,05;,407;,062;;;;;CHILLY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974077004;STATION D'EPURATION DE CLARAFOND ARCINE - CLEUSET;1000;9,108;63,618;27,49;;;;;,87;13,993;,817;;;;;CLARAFOND ARCINE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974078001;STATION D'EPURATION DE CLERMONT;400;3,043;7,66;3,239;1,377;,163;;;,053;,511;,064;,521;,101;;;CLERMONT;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974086001;STATION D'EPURATION DE CONTAMINE SARZIN;300;1,913;4,14;2,34;;,059;;;,062;,633;,033;;,073;;;CONTAMINE SARZIN;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974088001;STATION D'EPURATION DE COPPONEX;1500;37,106;91,161;49,395;;1,201;;;,91;4,835;,944;;,833;;;COPPONEX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
2012;060974093001;STATION D'EPURATION DE ANNECY - CRAN-GEVRIER (SILOE);230000;9886,707;21226,017;11384,757;2055,298;276,608;;2,256;243,421;1470,097;266,176;954,884;55,007;;1,296;ANNECY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;
