type_rj;code_rj;libelle;insee_commune;nom_commune;x_rj;y_rj;milieu_recepteur;derniere_annee;code_step;nom_step;nature_reseau;capacite;traitement_principal;debit_nominal_tps_sec;debit_nominal_tps_pluie;charge_nominale_dbo5;charge_nominale_dco;charge_nominale_mes;insee_commune_step;nom_commune_step;code_mo;siret_mo;nom_mo;x_step;y_step
RJ;0582159V0011;SAINT-CIRQ (COMMUNAL);82159;Saint-Cirq;587961.0;6339480.0;R;;0582159V001;SAINT-CIRQ (COMMUNAL);Séparatif;300.0;Secondaire bio (Ntk);50.0;55.0;;;;82159;Saint-Cirq;82037026A;20005637200010;SIVU D'EAU ET D'ASSAINISSEMENT CANDE AVEYRON;587961.0;6339460.0
RJ;0582160V0011;SAINT-CLAIR;82160;Saint-Clair;535753.0;6342240.0;R;;0582160V001;SAINT-CLAIR;Séparatif;50.0;Secondaire bio (Ntk);8.0;;;;;82160;Saint-Clair;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;535884.0;6342380.0
RJ;0531338V0011;MENVILLE;31338;Menville;553958.0;6288500.0;R;;0531338V001;MENVILLE;Séparatif;500.0;Secondaire bio (Ntk);100.0;;;;;31338;Menville;31555272H;20002359600014;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;553925.0;6288490.0
RJ;0582161V0021;SAINT ETIENNE DE TULMONT (COMMUNALE);82161;Saint-Étienne-de-Tulmont;575891.0;6329170.0;R;;0582161V002;SAINT ETIENNE DE TULMONT (COMMUNALE);Séparatif;1900.0;Secondaire bio (Ntk);342.0;399.0;;;;82161;Saint-Étienne-de-Tulmont;82134062A;20006688400012;COMMUNAUTE DE COMMUNES QUERCY VERT-AVEYRON;575912.0;6329060.0
RJ;0582165V0011;ST LOUP (COMMUNALE);82165;Saint-Loup;528769.0;6333890.0;R;;0582165V001;ST LOUP (COMMUNALE);Séparatif;400.0;Secondaire bio (Ntk);60.0;;;;;82165;Saint-Loup;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;528849.0;6333920.0
RJ;0582166V0011;ST MICHEL (COMMUNALE);82166;Saint-Michel;535509.0;6327810.0;R;;0582166V001;ST MICHEL (COMMUNALE);Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;82166;Saint-Michel;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;535464.0;6327880.0
RJ;0582167V0021;SAINT NAUPHARY (COMMUNALE);82167;Saint-Nauphary;573834.0;6320180.0;R;;0582167V002;SAINT NAUPHARY (COMMUNALE);Séparatif;850.0;Secondaire bio (Ntk);128.0;131.0;;;;82167;Saint-Nauphary;82121087A;24820009900013;GRAND MONTAUBAN COMMUNAUTE D'AGGLOMERATION;573820.0;6320140.0
RJ;0582169V0051;SAINT NICOLAS DE LA GRAVE N°2 (COMMUNALE);82169;Saint-Nicolas-de-la-Grave;543449.0;6332830.0;R;;0582169V005;SAINT NICOLAS DE LA GRAVE N°2 (COMMUNALE);Séparatif;2000.0;Secondaire bio (Ntk);300.0;330.0;;;;82169;Saint-Nicolas-de-la-Grave;82169000A;21820169700016;COMMUNE DE SAINT NICOLAS DE LA GRAVE ;543232.0;6332260.0
RJ;0582170V0011;ST-PAUL D'ESPIS;82170;Saint-Paul-d'Espis;537176.0;6340460.0;R;;0582170V001;ST-PAUL D'ESPIS;Séparatif;190.0;Primaire bio simple (Décanteur Digesteur;29.0;;;;;82170;Saint-Paul-d'Espis;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;537293.0;6340360.0
RJ;0582171V0011;ST PORQUIER (COMMUNALE);82171;Saint-Porquier;553552.0;6324280.0;R;2021.0;0582171V001;ST PORQUIER (COMMUNALE);Séparatif;550.0;Secondaire bio (Ntk);82.0;;;;;82171;Saint-Porquier;82033001B;20008912600011;SYNDICAT MIXTE EAUX CONFLUENCES ;553564.0;6324240.0
RJ;0582172V0011;SAINT PROJET;82172;Saint-Projet;603997.0;6356780.0;R;;0582172V001;SAINT PROJET;Séparatif;190.0;Secondaire bio (Ntk);29.0;;;;;82172;Saint-Projet;82155601C;24820010700014;COMMUNAUTE DE COMMUNES QUERCY ROUERGUE ET GORGES DE L'AVEYRON;603958.0;6356810.0
RJ;0582173V0021;SAINT SARDOS (COMMUNALE);82173;Saint-Sardos;550646.0;6314280.0;R;;0582173V002;SAINT SARDOS (COMMUNALE);Séparatif;1990.0;Secondaire bio (Ntk);400.0;;;;;82173;Saint-Sardos;82173000A;21820173900016;COMMUNE DE SAINT SARDOS ;550576.0;6314280.0
RJ;0582178V0021;SAVENES (COMMUNALE);82178;Savenès;554675.0;6305240.0;R;;0582178V002;SAVENES (COMMUNALE);Séparatif;450.0;Primaire bio simple (Décanteur Digesteur;64.0;;;;;82178;Savenès;82178000A;21820178800013;COMMUNE DE SAVENES ;554762.0;6305110.0
RJ;0582179V0021;SEPTFONDS (COMMUNALE);82179;Septfonds;588908.0;6344320.0;R;;0582179V002;SEPTFONDS (COMMUNALE);Séparatif;1950.0;Secondaire bio (Ntk);293.0;323.0;;;;82179;Septfonds;82037026A;20005637200010;SIVU D'EAU ET D'ASSAINISSEMENT CANDE AVEYRON;588976.0;6344320.0
RJ;0582180V0011;SERIGNAC (COMMUNALE);82180;Sérignac;541973.0;6315340.0;R;2021.0;0582180V001;SERIGNAC (COMMUNALE);Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;82180;Sérignac;82180000A;21820180400018;COMMUNE DE SERIGNAC ;541605.0;6315320.0
RJ;0582181V0011;SISTELS;82181;Sistels;521751.0;6331270.0;R;;0582181V001;SISTELS;Séparatif;120.0;Secondaire bio (Ntk);18.0;;;;;82181;Sistels;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;522369.0;6331460.0
RJ;0582182V0011;TOUFFAILLES;82182;Touffailles;544327.0;6354300.0;R;;0582182V001;TOUFFAILLES;Séparatif;60.0;Secondaire bio (Ntk);7.2;;;;;82182;Touffailles;82182000A;21820182000014;COMMUNE DE TOUFFAILLES ;544276.0;6354350.0
RJ;0582184V0021;VAISSAC (COMMUNALE 2 );82184;Vaïssac;585284.0;6327490.0;R;;0582184V002;VAISSAC (COMMUNALE 2 );Séparatif;180.0;Secondaire bio (Ntk);27.0;;;;;82184;Vaïssac;82134062A;20006688400012;COMMUNAUTE DE COMMUNES QUERCY VERT-AVEYRON;585261.0;6327540.0
RJ;0582185V0021;VALEILLES (COMMUNALE);82185;Valeilles;534407.0;6365210.0;R;;0582185V002;VALEILLES (COMMUNALE);;125.0;Secondaire bio (Ntk);19.0;;;;;82185;Valeilles;47001006A;25470249100013;SYNDICAT EAU47 ;534407.0;6365210.0
RJ;0582186V0031;VALENCE D AGEN (COMMUNALE);82186;Valence;531245.0;6336440.0;R;;0582186V003;VALENCE D AGEN (COMMUNALE);Mixte;7500.0;Secondaire bio (Ntk);1800.0;;;;;82186;Valence;82186002A;24820001600017;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;530081.0;6336900.0
RJ;0582187V0031;VAREN (LEXOS);82187;Varen;611523.0;6338760.0;R;;0582187V003;VAREN (LEXOS);Séparatif;360.0;Secondaire bio (Ntk);54.0;;;;;82187;Varen;82155601C;24820010700014;COMMUNAUTE DE COMMUNES QUERCY ROUERGUE ET GORGES DE L'AVEYRON;611747.0;6338830.0
RJ;0582187V0041;VAREN (HAMEAU DE ARNAC);82187;Varen;608907.0;6339760.0;R;;0582187V004;VAREN (HAMEAU DE ARNAC);Séparatif;65.0;Primaire bio simple (Décanteur Digesteur;10.0;;;;;82187;Varen;82155601C;24820010700014;COMMUNAUTE DE COMMUNES QUERCY ROUERGUE ET GORGES DE L'AVEYRON;608940.0;6339750.0
RJ;0582188V0011;VARENNES (COMMUNALE);82188;Varennes;579102.0;6312230.0;R;;0582188V001;VARENNES (COMMUNALE);Séparatif;180.0;Secondaire bio (Ntk);27.0;;;;;82188;Varennes;82188000A;21820188700013;COMMUNE DE VARENNES ;579137.0;6312270.0
RJ;0582189V0011;VAZERAC (COMMUNALE);82189;Vazerac;563050.0;6344770.0;R;;0582189V001;VAZERAC (COMMUNALE);Séparatif;270.0;Secondaire bio (Ntk);30.0;;;;;82189;Vazerac;82189000A;21820189500016;COMMUNE DE VAZERAC ;563065.0;6344830.0
RJ;0582190V0021;VERDUN SUR GARONNE (INTERCOMMUNALE);82190;Verdun-sur-Garonne;558746.0;6307200.0;R;;0582190V002;VERDUN SUR GARONNE (INTERCOMMUNALE);Séparatif;18000.0;Secondaire bio (Ntk et Pt bio);2250.0;3250.0;;;;82190;Verdun-sur-Garonne;82075017A;25820141700049;SYNDICAT MIXTE ASSAINISSEMENT DE LA GARONNE;561151.0;6306700.0
RJ;0582191V0011;VERFEIL SUR SEYE (COMMUNALE);82191;Verfeil;609800.0;6344030.0;R;;0582191V001;VERFEIL SUR SEYE (COMMUNALE);Mixte;300.0;Secondaire bio (Ntk);45.0;;;;;82191;Verfeil;82155601C;24820010700014;COMMUNAUTE DE COMMUNES QUERCY ROUERGUE ET GORGES DE L'AVEYRON;609884.0;6344030.0
RJ;0582192V0011;VERLHAC TESCOU;82192;Verlhac-Tescou;582414.0;6315830.0;R;;0582192V001;VERLHAC TESCOU;Séparatif;90.0;Secondaire bio (Ntk);13.5;15.0;;;;82192;Verlhac-Tescou;82192000A;21820192900013;COMMUNE DE VERLHAC TESCOU ;582471.0;6315820.0
RJ;0582194V0021;VILLEBRUMIER (COMMUNALE);82194;Villebrumier;576689.0;6312400.0;R;;0582194V002;VILLEBRUMIER (COMMUNALE);Séparatif;990.0;Secondaire bio (Ntk);75.0;;;;;82194;Villebrumier;82194000A;21820194500019;COMMUNE DE VILLEBRUMIER ;576680.0;6312470.0
RJ;0582195V0031;VILLEMADE;82195;Villemade;562999.0;6331750.0;R;;0582195V003;VILLEMADE;Séparatif;500.0;Secondaire bio (Ntk);87.0;;;;;82195;Villemade;82121087A;24820009900013;GRAND MONTAUBAN COMMUNAUTE D'AGGLOMERATION;563007.0;6331810.0
RJ;0586012V0011;ASNOIS;86012;Asnois;499620.0;6558900.0;R;;0586012V001;ASNOIS;Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;86012;Asnois;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;499551.0;6558900.0
RJ;0586012V0021;ASNOIS (Bourg);86012;Asnois;499833.0;6559200.0;R;;0586012V002;ASNOIS (Bourg);;50.0;Secondaire bio (Ntk);8.0;;;;;86012;Asnois;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;499833.0;6559200.0
RJ;0586029V0011;BLANZAY (LA GARDE);86029;Blanzay;488731.0;6570530.0;F;;0586029V001;BLANZAY;;200.0;Secondaire bio (Ntk);30.0;;;;;86029;Blanzay;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;488730.0;6570530.0
RJ;0586029V0021;REJET STATION;86029;Blanzay;488396.0;6571060.0;R;;0586029V002;BLANZAY (LA GARDE);Séparatif;120.0;Secondaire bio (Ntk);18.0;;;;;86029;Blanzay;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;488396.0;6571060.0
RJ;0586061V0011;CHARROUX;86061;Charroux;498637.0;6563540.0;R;;0586061V001;CHARROUX;Mixte;3333.0;Secondaire bio (Ntk);550.0;;;;;86061;Charroux;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;498618.0;6563490.0
RJ;0586063V0011;CHATAIN;86063;Chatain;501564.0;6556280.0;R;;0586063V001;CHATAIN;Séparatif;200.0;Secondaire bio (Ntk);30.0;;;;;86063;Chatain;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;501524.0;6556240.0
RJ;0586078V0021;CIVRAY-SAVIGNE-ST PIERRE D'EXIDEUIL (INTERCOMMUNALE);86237;Saint-Pierre-d'Exideuil;489900.0;6564270.0;R;;0586078V002;CIVRAY-SAVIGNE-ST PIERRE D'EXIDEUIL (INTERCOMMUNALE);Mixte;8000.0;Secondaire bio (Ntk, Ngl et Pt phy-chi);1200.0;;;;;86078;Civray;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;489972.0;6564250.0
RJ;0586104V0011;GENOUILLE (Bourg);86104;Genouillé;494432.0;6559160.0;R;;0586104V001;GENOUILLE (Bourg);Séparatif;180.0;Secondaire bio (Ntk);27.0;;;;;86104;Genouillé;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;494432.0;6559160.0
RJ;0586104V0021;GENOUILLE (Village de la Touche);86104;Genouillé;494432.0;6559160.0;R;;0586104V002;GENOUILLE (Village de la Touche);Séparatif;50.0;Secondaire bio (Ntk);8.0;0.0;;;;86104;Genouillé;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;494432.0;6559160.0
RJ;0586220V0011;ST GAUDENT (HAMEAU DE CORNAC);86220;Saint-Gaudent;490435.0;6560550.0;R;;0586220V001;ST GAUDENT (HAMEAU DE CORNAC);Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;86220;Saint-Gaudent;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;490406.0;6560670.0
RJ;0586231V0011;ST MACOUX;86231;Saint-Macoux;486482.0;6561240.0;R;;0586231V001;ST MACOUX;Séparatif;30.0;Secondaire bio (Ntk);6.0;;;;;86231;Saint-Macoux;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;486439.0;6561250.0
RJ;0586247V0011;ST SAVIOL (hameau de Fayolle);86247;Saint-Saviol;486287.0;6564270.0;R;;0586247V001;ST SAVIOL (hameau de Fayolle);Séparatif;30.0;Secondaire bio (Ntk);5.0;;;;;86247;Saint-Saviol;86247000A;21860247200019;COMMUNE DE SAINT SAVIOL ;486287.0;6564270.0
RJ;0586255V0021;SAVIGNE (Village de Vergné);86255;Savigné;492296.0;6567230.0;F;;0586255V002;SAVIGNE (Village de Vergné);Séparatif;230.0;Secondaire bio (Ntk);34.0;;;;;86255;Savigné;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;494095.0;6566910.0
RJ;0586295V0011;VOULEME (NIEUILLET);86295;Voulême;486535.0;6559520.0;R;;0586295V001;VOULEME (NIEUILLET);Séparatif;185.0;Secondaire bio (Ntk);20.0;;;;;86295;Voulême;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;486535.0;6559520.0
RJ;0586295V0021;VOULEME (TARDIVEAU);86295;Voulême;486535.0;6559520.0;R;;0586295V002;VOULEME (TARDIVEAU);Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;86295;Voulême;86194025A;20004910400017;EAUX DE VIENNE - SIVEER ;486535.0;6559520.0
RJ;0587027V0011;BUSSIERE GALANT (La Gare );24486;Saint-Pierre-de-Frugie;545934.0;6502460.0;R;;0487027S0001;BUSSIERE GALANT (La Gare );;500.0;Secondaire bio (Ntk);75.0;;;;;24486;Saint-Pierre-de-Frugie;87027000A;21870270200018;COMMUNE DE BUSSIERE GALANT ;545926.0;6502470.0
RJ;0587027V0021;BUSSIERE GALANT (le Camping );87027;Bussière-Galant;546340.0;6503730.0;R;;0487027S0002;BUSSIERE GALANT (le Camping );;200.0;Secondaire bio (Ntk);60.0;;;;;87027;Bussière-Galant;87027000A;21870270200018;COMMUNE DE BUSSIERE GALANT ;546345.0;6503740.0
RJ;0587027V0031;BUSSIERE GALANT (Le Bourg Ouest );87027;Bussière-Galant;546362.0;6504810.0;R;;0487027S0003;BUSSIERE GALANT (Le Bourg Ouest );;200.0;Secondaire bio (Ntk);30.0;;;;;87027;Bussière-Galant;87027000A;21870270200018;COMMUNE DE BUSSIERE GALANT ;546482.0;6504960.0
RJ;0587031V0011;LE CHALARD (BOURG);87031;Le Chalard;553818.0;6496040.0;R;;0587031V001;LE CHALARD (BOURG);Unitaire;160.0;Secondaire bio (Ntk);24.0;;;;;87031;Le Chalard;87031000A;21870310600011;COMMUNE DU CHALARD ;553795.0;6496060.0
RJ;0587032V0011;CHALUS (Le Bourg );87032;Châlus;542220.0;6508560.0;R;;0487032S0001;CHALUS (Le Bourg );;1800.0;Secondaire bio (Ntk);300.0;;;;;87032;Châlus;87032000A;21870320500011;COMMUNE DE CHALUS ;542270.0;6508570.0
RJ;0587034V0031;CHAMPAGNAC LA RIVIERE (le Bourg );87034;Champagnac-la-Rivière;537406.0;6514190.0;R;;0487034S0003;CHAMPAGNAC LA RIVIERE (le Bourg );Unitaire;230.0;Secondaire bio (Ntk);35.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;537440.0;6514213.0
RJ;0587034V0031;CHAMPAGNAC LA RIVIERE (le Bourg );87034;Champagnac-la-Rivière;537406.0;6514190.0;R;;0487034V003;CHAMPAGNAC LA RIVIERE (le Bourg );Unitaire;230.0;Secondaire bio (Ntk);35.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;537440.0;6514210.0
RJ;0587034V0011;CHAMPAGNAC LA RIVIERE (TAMISAC);87034;Champagnac-la-Rivière;538501.0;6512980.0;F;;0587034V001;CHAMPAGNAC LA RIVIERE (TAMISAC);Mixte;35.0;Secondaire bio (Ntk);5.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;538517.0;6513000.0
RJ;0587034V0041;CHAMPAGNAC LA RIVIERE (GRATELOUBE);87034;Champagnac-la-Rivière;538691.0;6514310.0;F;;0587034V004;CHAMPAGNAC LA RIVIERE (GRATELOUBE);;30.0;Secondaire bio (Ntk);4.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;538695.0;6514310.0
RJ;0587034V0051;CHAMPAGNAC LA RIVIERE ( Le Mazet 1);87034;Champagnac-la-Rivière;539170.0;6516600.0;F;;0587034V005;CHAMPAGNAC LA RIVIERE ( Le Mazet 1);;35.0;Secondaire bio (Ntk);5.2;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;539194.0;6516570.0
RJ;0587034V0061;CHAMPAGNAC LA RIVIERE (Le Mazet 2);87034;Champagnac-la-Rivière;538880.0;6516240.0;F;;0587034V006;CHAMPAGNAC LA RIVIERE (Le Mazet 2);;20.0;Secondaire bio (Ntk);3.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;538906.0;6516260.0
RJ;0587034V0071;CHAMPAGNAC LA RIVIERE (La Boissonnie);87034;Champagnac-la-Rivière;538123.0;6511030.0;F;;0587034V007;CHAMPAGNAC LA RIVIERE (La Boissonnie);;80.0;Secondaire bio (Ntk);12.0;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;538129.0;6510990.0
RJ;0587034V0081;CHAMPAGNAC LA RIVIERE (La Favinie);87034;Champagnac-la-Rivière;536473.0;6510130.0;F;;0587034V008;CHAMPAGNAC LA RIVIERE (La Favinie);;30.0;Secondaire bio (Ntk et Ngl);4.5;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;536457.0;6510120.0
RJ;0587034V0091;CHAMPAGNAC LA RIVIERE (Les Mondoux);87034;Champagnac-la-Rivière;536952.0;6512560.0;F;;0587034V009;CHAMPAGNAC LA RIVIERE (Les Mondoux);;35.0;Secondaire bio (Ntk et Ngl);5.3;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;536921.0;6512570.0
RJ;0587034V0101;CHAMPAGNAC LA RIVIERE (L'Etang);87034;Champagnac-la-Rivière;537012.0;6511990.0;F;;0587034V010;CHAMPAGNAC LA RIVIERE (L'Etang);;30.0;Primaire décantation (Décanteur Primaire;4.5;;;;;87034;Champagnac-la-Rivière;87034000A;21870340300012;COMMUNE DE CHAMPAGNAC LA RIVIERE ;537047.0;6512050.0
RJ;0587037V0021;LA CHAPELLE MONTBRANDEIX (BOURG);87037;La Chapelle-Montbrandeix;532678.0;6507200.0;F;;0587037V002;LA CHAPELLE MONTBRANDEIX (BOURG);Unitaire;120.0;Secondaire bio (Ntk);24.0;;;;;87037;La Chapelle-Montbrandeix;87037000A;21870370000011;COMMUNE DE LA CHAPELLE MONTBRANDEIX ;532636.0;6507230.0
RJ;0587037V0031;LA CHAPELLE MONTBRANDEIX (LES TROIS CERISIERS);87037;La Chapelle-Montbrandeix;533246.0;6504450.0;F;;0587037V003;LA CHAPELLE MONTBRANDEIX (LES TROIS CERISIERS);Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;87037;La Chapelle-Montbrandeix;87037000A;21870370000011;COMMUNE DE LA CHAPELLE MONTBRANDEIX ;532777.0;6507310.0
RJ;0587037V0051;LA CHAPELLE MONTBRANDEIX (VIMPERE);87037;La Chapelle-Montbrandeix;534092.0;6509710.0;R;;0587037V005;LA CHAPELLE MONTBRANDEIX (VIMPERE);;60.0;Primaire bio simple (Décanteur Digesteur;9.0;;;;;87037;La Chapelle-Montbrandeix;87037000A;21870370000011;COMMUNE DE LA CHAPELLE MONTBRANDEIX ;534100.0;6509700.0
RJ;0587037V0061;LA CHAPELLE MONTBRANDEIX (LES PIECES DU TEMPS);87037;La Chapelle-Montbrandeix;531964.0;6507350.0;R;;0587037V006;LA CHAPELLE MONTBRANDEIX (LES PIECES DU TEMPS);;20.0;Secondaire bio (Ntk);3.0;;;;;87037;La Chapelle-Montbrandeix;87037000A;21870370000011;COMMUNE DE LA CHAPELLE MONTBRANDEIX ;531957.0;6507410.0
RJ;0587044V0011;CHERONNAC (LE BOURG);87044;Chéronnac;526135.0;6520480.0;R;;0587044V001;CHERONNAC (LE BOURG);;85.0;Primaire bio simple (Décanteur Digesteur;12.8;;;;;87044;Chéronnac;87044000A;21870440100015;COMMUNE DE CHERONNAC ;526126.0;6520460.0
RJ;0587044V0021;CHERONNAC (LA MARTINIE);87044;Chéronnac;525413.0;6520620.0;R;;0587044V002;CHERONNAC (LA MARTINIE);;50.0;Secondaire bio (Ntk);7.5;;;;;87044;Chéronnac;87044000A;21870440100015;COMMUNE DE CHERONNAC ;525479.0;6520470.0
RJ;0587044V0031;CHERONNAC (LA FERANCHIE);87044;Chéronnac;525346.0;6522060.0;R;;0587044V003;CHERONNAC (LA FERANCHIE);;35.0;Secondaire bio (Ntk);5.3;;;;;87044;Chéronnac;87044000A;21870440100015;COMMUNE DE CHERONNAC ;525379.0;6522060.0
RJ;0587044V0041;CHERONNAC (BUSSAC);87044;Chéronnac;527196.0;6518700.0;F;;0587044V004;CHERONNAC (BUSSAC);;60.0;Secondaire bio (Ntk);9.0;;;;;87044;Chéronnac;87044000A;21870440100015;COMMUNE DE CHERONNAC ;527190.0;6518710.0
RJ;0587044V0051;CHERONNAC;87044;Chéronnac;524704.0;6522260.0;R;;0587044V005;CHERONNAC (LE BREUIL);;40.0;Secondaire bio (Ntk);6.0;;;;;87044;Chéronnac;87044000A;21870440100015;COMMUNE DE CHERONNAC ;524672.0;6522260.0
RJ;0587049V0011;COUSSAC BONNEVAL;87049;Coussac-Bonneval;569656.0;6491370.0;R;;0587049V001;COUSSAC BONNEVAL;Unitaire;900.0;Secondaire bio (Ntk);150.0;;;;;87049;Coussac-Bonneval;87049000A;21870490600013;COMMUNE DE COUSSAC BONNEVAL ;569557.0;6491510.0
RJ;0587049V0021;COUSSAC BONNEVAL (La marche);87049;Coussac-Bonneval;570149.0;6491640.0;R;;0587049V002;COUSSAC BONNEVAL (La marche);;75.0;Primaire décantation (Décanteur Primaire;11.3;;;;;87049;Coussac-Bonneval;87049000A;21870490600013;COMMUNE DE COUSSAC BONNEVAL ;570165.0;6491640.0
RJ;0587054V0021;CUSSAC (Cromières );87054;Cussac;531508.0;6515630.0;R;;0487054S0002;CUSSAC (Cromières );;350.0;Secondaire bio (Ntk);52.0;;;;;87054;Cussac;87054000A;21870540800019;COMMUNE DE CUSSAC ;531603.0;6515250.0
RJ;0587060V0011;DOURNAZAC;87060;Dournazac;537925.0;6504660.0;R;;0587060V001;DOURNAZAC;Mixte;300.0;Secondaire bio (Ntk);48.0;;;;;87060;Dournazac;87060000A;21870600000013;COMMUNE DE DOURNAZAC ;537826.0;6504760.0
RJ;0587071V0011;GLANDON (Le Bourg- La Chabanie);87071;Glandon;561874.0;6488660.0;R;;0587071V001;GLANDON (Le Bourg- La Chabanie);Mixte;300.0;Secondaire bio (Ntk);45.0;;;;;87071;Glandon;87071000A;21870710700015;COMMUNE DE GLANDON ;561790.0;6488610.0
RJ;0587071V0021;GLANDON (VERSANT OUEST);87071;Glandon;561102.0;6487810.0;R;;0587071V002;GLANDON (VERSANT OUEST);Mixte;200.0;Secondaire bio (Ntk);30.0;;;;;87071;Glandon;87071000A;21870710700015;COMMUNE DE GLANDON ;561065.0;6487870.0
RJ;0587082V0021;LADIGNAC (BOURG);87082;Ladignac-le-Long;553506.0;6500320.0;F;;0587082V002;LADIGNAC (BOURG);Mixte;700.0;Secondaire bio (Ntk);105.0;;;;;87082;Ladignac-le-Long;87082000A;21870820400019;COMMUNE DE LADIGNAC LE LONG ;553340.0;6500210.0
RJ;0587091V0011;MAISONNAIS SUR TARDOIRE;87091;Maisonnais-sur-Tardoire;520734.0;6514780.0;F;;0587091V001;MAISONNAIS SUR TARDOIRE;Unitaire;180.0;Primaire décantation (Décanteur Primaire;27.0;;;;;87091;Maisonnais-sur-Tardoire;87091000A;21870910300012;COMMUNE DE MAISONNAIS SUR TARDOIRE ;520734.0;6514790.0
RJ;0587092V0011;MARVAL (Milhaguet );87092;Marval;528584.0;6509260.0;R;;0587092V001;MARVAL (Milhaguet );Mixte;30.0;Primaire décantation (Décanteur Primaire;5.0;;;;;87092;Marval;87092000A;21870920200012;COMMUNE DE MARVAL ;528617.0;6509370.0
RJ;0587092V0031;MARVAL (NADALIE 2);87092;Marval;530653.0;6507050.0;R;;0587092V003;MARVAL (NADALIE 2);;50.0;Primaire bio simple (Décanteur Digesteur;8.0;;;;;87092;Marval;87092000A;21870920200012;COMMUNE DE MARVAL ;528295.0;6506270.0
RJ;0587092V0041;MARVAL (NADALIE 1);87092;Marval;530560.0;6507000.0;R;;0587092V004;MARVAL (NADALIE 1);;50.0;Secondaire bio (Ntk);8.0;;;;;87092;Marval;87092000A;21870920200012;COMMUNE DE MARVAL ;528295.0;6506270.0
RJ;0587092V0051;MARVAL (BOURG);87092;Marval;527838.0;6504950.0;R;;0587092V005;MARVAL (BOURG);Séparatif;180.0;Secondaire bio (Ntk);27.0;;;;;87092;Marval;87092000A;21870920200012;COMMUNE DE MARVAL ;527884.0;6504950.0
RJ;0587092V0061;MARVAL (LARMAT);87092;Marval;529704.0;6510110.0;F;;0587092V006;MARVAL (LARMAT);;28.0;Secondaire bio (Ntk);4.0;;;;;87092;Marval;87092000A;21870920200012;COMMUNE DE MARVAL ;529654.0;6510100.0
RJ;0587095V0011;MEUZAC (Le Bourg );87095;Meuzac;577197.0;6494630.0;R;;0487095S0001;MEUZAC (Le Bourg );;400.0;Secondaire bio (Ntk);60.0;;;;;87095;Meuzac;87095000A;21870950900010;COMMUNE DE MEUZAC ;577327.0;6494620.0
RJ;0587096V0011;LA MEYZE (Le Bourg );87096;La Meyze;560798.0;6502440.0;R;;0487096S0001;LA MEYZE (Le Bourg );;600.0;Secondaire bio (Ntk);90.0;;;;;87096;La Meyze;87096000A;21870960800010;COMMUNE DE LA MEYZE ;560713.0;6502570.0
